Acct #	Cust #	Week #	New Rt	New Delivery Day	New Stop	Customer Name	DisplayAddressFull	X_Longitude	Y_Latitude	Custom
232688	0	Week1	13	W	17	LARRY'S GROCERY	14389 9 MILE RD, KALEVA MI 49645 US,   US	-86.012286	44.369638	2
232604	0	Week1	13	W	18	BEAR CLAW CAFE	18571 CADILLAC HIGHWAY, COPEMISH MI 49625 US,   US	-85.924624	44.478546	2
231712	0	Week1	13	W	19	COPEMISH PRO HARDWARE	18561 CADILLAC HWY, COPEMISH MI 49625 US,   US	-85.9248785	44.4788137	3
232473	0	Week1	13	W	20	JENNIFER'S ROUNDABOUT RESTAURA	4642 N M37, MESICK MI 49668 US,   US	-85.7193828130687	44.4029761223027	1
99161	100	Week1	13	W	21	MESICK MARKET FIRST AID	118 W MESICK AVE, MESICK MI 49668 US,   US	-85.714445	44.40585	
99062	100	Week1	13	W	22	MESICK MARKET 4217	118 W MESICK AVE, MESICK MI 49668 US,   US	-85.714445	44.40585	
99130	1	Week1	13	W	23	FOREST AREA FEDERAL CU	101 W. MESICK ROAD, MESICK MI 49668 US,   US	-85.713867	44.405343	
226403	0	Week2	13	W	23	BOON COUNTRY	562 S HASKINS, BOON MI 49618 US,   US	-85.600145	44.286458	4
231184	0	Week1	13	W	24	ACEN TEK	5351 N M37, MESICK MI 49668 US,   US	-85.699676	44.415344	2
232395	0	Week1	13	W	25	SPRINGVILLE TOWNSHIP	4785 N M-37, MESICK MI 49668 US,   US	-85.6997418	44.4070322	
99031	108	Week1	13	W	26	BLARNEY PROPANE	2951 NORTH 7 RD, MESICK MI 49668 US,   US	-85.69869	44.403875	
