Acct #	Cust #	Week #	New Rt	New Delivery Day	New Stop	Customer Name	DisplayAddressFull	X_Longitude	Y_Latitude	Custom
232475	0	Week1	38	W	7	ALLIANCE BEVERAGE DISTRIBUTING	2325 SYBRANDT, TRAVERSE CITY MI 49684 US,   US	-85.622396	44.734868	2
224379	0	Week1	38	W	8	EIKENHOUT INC.	2981 CASS ROAD, TRAVERSE CITY MI 49684 US,   US	-85.6266266	44.7296261	1
99054	39	Week2	38	W	8	CHARTER COMMUNICATIONS	2668 CROSSING CIRCLE SUITE D, TRAVERSE CITY MI 496,   US	-85.635094	44.727252	1
229254	0	Week1	38	W	9	G.T. TRUCKING	2699 CASS RD, TRAVERSE CITY MI 49686 US,   US	-85.627738	44.72629	
229296	0	Week1	38	W	10	TRAVERSE COLD STORAGE	2695 CASS ROAD, TRAVERSE CITY MI 49686 US,   US	-85.626984	44.725713	
233134	0	Week2	38	W	10	FOOD ARABIA	3200 S AIRPORT RD, TRAVERSE CITY MI 49684 US,   US	-85.639941	44.725124	2
229337	0	Week1	38	W	11	MIDMARK RTLS SOLUTIONS INC.	2600 MILLER CREEK RD, TRAVERSE CITY MI 49684 US,   US	-85.6285251	44.7222076	4
223755	0	Week1	38	W	12	PANDA NORTH	2238 S. AIRPORT RD., TRAVERSE CITY MI 49684 US,   US	-85.6261435083089	44.7336189005853	3
230153	0	Week1	38	W	13	CHINA WOK	3200 S. AIRPORT 616, TRAVERSE CITY MI 49684 US,   US	-85.639941	44.725124	
233320	0	Week1	38	W	14	MUFFLER SHOP & AUTO	2850 N. US 31 SOUTH, TRAVERSE CITY MI 49684 US,   US	-85.645174	44.729666	
229017	0	Week1	38	W	15	BIG BOY	3828 N US 31, TRAVERSE CITY MI 49684 US,   US	-85.641333	44.742027	
99094	53	Week1	38	W	16	LMCU 302	3650 N US 31 S, TRAVERSE CITY MI 49684 US,   US	-85.643245	44.739512	
231456	0	Week1	38	W	17	PANERA BREAD T.C.	3675 N. US 31 SOUTH, TRAVERSE CITY MI 49684 US,   US	-85.644929	44.740027	
231939	0	Week2	38	W	17	COPPER RIDGE	4020 COPPER VIEW STE 129 - BUILDING D, TRAVERSE CI,   US	-85.654637	44.74501	2
232608	0	Week1	38	W	18	GREAT WOLF LODGE/TC	3575 N US 31 S, TRAVERSE CITY MI 49684 US,   US	-85.647531	44.738795	
232567	0	Week2	38	W	18	COPPER RIDGE #2	4020 COPPER VIEW, TRAVERSE CITY MI 49684 US,   US	-85.654637	44.74501	2
99035	90	Week1	38	W	19	INDEPENDENT BANK #643	4011 EASTERN SKY, TRAVERSE CITY MI 49684 US,   US	-85.655762	44.743359	
229279	0	Week2	38	W	19	GARDEN GOODS	3510 N US 31 S, TRAVERSE CITY MI 49684 US,   US	-85.644096	44.737431	3
233520	0	Week4	38	W	19	GIP-IRS BUILDING	2040 US-31, TRAVERSE CITY MI 49685 US,   US	-85.6456298	44.7158813	2
