Acct #	Cust #	Week #	New Rt	New Delivery Day	New Stop	Customer Name	DisplayAddressFull	X_Longitude	Y_Latitude
99061	112	Week2	102	M	9	FAMILY FARE #1502	100 S. BRADLEY HWY., ROGERS CITY MI 49779 US	-83.825057	45.41273
99161	112	Week2	102	M	10	FAMILY FARE #1502 FIRST AID	100 S. BRADLEY HWY., ROGERS CITY MI 49779 US	-83.825057	45.41273
71161	0	Week2	102	M	11	Lighthouse Restaurant	377 N. Third St., Rogers City MI 49779 US	-83.819732	45.422841
73444	0	Week2	102	M	12	FIRST CLASS AUTO REPAIR	498 S 6TH STREET, ROGER CITY MI 49779 US	-83.814552	45.410736
70024	0	Week2	102	M	13	CURTIS EXCAVATING	501 PARK DR, ROGERS CITY MI 49779 US	-83.8145141	45.4088745
99103	52	Week2	102	M	14	ROGERS CITY EXPRESS STOP #164	285 Bradley Hwy P.O. Box 175, Rogers City MI 49779 US	-83.825334	45.409494
73404	5	Week2	102	M	15	Thunder Bay Health-Hillman	15774 STATE STREET PO BOX 427, HILLMAN MI 49746 US	-83.9016567	45.0699433
99152	0	Week2	102	M	16	HILLMAN IMAGING DEPT.	15774 STATE STREET, HILLMAN MI 49746 US	-83.9016567	45.0699433
73029	0	Week2	102	M	17	HILLMAN HIGH SCHOOL	26045 M-32, HILLMAN MI 49746 US	-83.9009103175832	45.0351961742746
71263	0	Week2	102	M	18	MDOT-Mio	305 W. M-72 P.O. Box 437, Mio MI 48647 US	-84.133425	44.651164
71241	0	Week2	102	M	19	Bernard Building - Hillman	27300 M-32 P.O. Box 398, Hillman MI 49746 US	-83.893919	45.056978
99031	138	Week2	102	M	20	BLARNEY CASTLE	27400 M-32, Hillman MI 49746 US	-83.89283	45.057549
99126	0	Week2	102	M	21	HILLMAN ACE HARDWARE	27500 M 32, HILLMAN MI 49746 US	-83.891535	45.0577833
70747	0	Week2	102	M	22	K & T Party Store	10084 M-32, Herron MI 49744 US	-83.656807	45.06529
73020	0	Week2	102	M	23	ALPENA CRTC BASE SERVICES #122	5884 A-STREET, ALPENA MI 49707-8125 US	-83.570388	45.077396
73445	0	Week2	102	M	24	ALPENA CRTC CIVIL ENGINEERING	5884 A STREET BUILDING 122, ALPENA MI 49707 US	-83.570388	45.077396
73277	0	Week2	102	M	25	ALPENA CRTC-CUSTODIAL SERVICES	5884 A ST, ALPENA MI 49707 US	-83.570388	45.077396
73107	0	Week2	102	M	26	ALPENA CRTC VECHILE MAINTENANC	5884 A ST BLDG 7, ALPENA MI 49707 US	-83.570388	45.077396
71425	0	Week2	102	M	27	ALPENA CRTC ROADS AND GROUNDS	5884 A STREET, ALPENA MI 49707 US	-83.570388	45.077396
73495	0	Week2	102	M	28	ALPENA CRTC OPERATIONS	5884 A STREET, ALPENA MI 49707 US	-83.570388	45.077396
70676	0	Week2	102	M	29	Switzer Vet Clinic	3463 M-32 West, Alpena MI 49707 US	-83.520658	45.060796
70685	0	Week2	102	M	30	Don's Tractor Sales	2516 M-32 West, Alpena MI 49707 US	-83.502195	45.062068
70588	0	Week2	102	M	31	Alpena Electric Motor Service	1581 M-32 West P.O. Box 565, Alpena MI 49707 US	-83.4837433	45.0610183
70623	0	Week2	102	M	32	Downtown Union 76	201 E. Chisholm St., Alpena MI 49707 US	-83.431776	45.061298
70510	0	Week2	102	M	33	Alpena News	130 Park Place PO BOX 367, Alpena MI 49707 US	-83.43171	45.06197
71408	0	Week2	102	M	34	UNITED WATER RECYCLE PLANT	210 HARBOR DRIVE, ALPENA MI 49707 US	-83.4277	45.06033
73026	0	Week2	102	M	35	UNITED WATER WATER FILTRATION	210 HARBOR DRIVE, ALPENA MI 49707 US	-83.4277	45.06033
70512	0	Week2	102	M	36	CLIFF ANSCHUETZ CHEVY - BODY	1074 US-23 NORTH, ALPENA MI 49707 US	-83.455893	45.08653
73073	0	Week2	102	M	37	CLIFF ANSCHUETZ CHEV - SERVICE	1074 US - 23 NORTH, ALPENA MI 49707 US	-83.455893	45.08653
99053	3	Week2	102	M	38	AMOS MANUFACTURING	3490 US-23 NORTH, ALPENA MI 49707 US	-83.456617	45.09739
70639	0	Week2	102	M	39	Great Northern Food	170 N. Industrial Hwy. P.O. Box 475, Alpena MI 49707 US	-83.4602	45.10359
73289	0	Week2	102	M	40	IMPORT & DOMESTIC AUTO SERVICE	6201 US 23 N, ALPENA MI 49707 US	-83.4402733	45.1369617
73550	0	Week2	102	M	41	BENSMAN LONG LAKE MARKET	9538 W. LONG LAKE ROAD, ALPENA MI 49707 US	-83.468359	45.184772
73368	0	Week2	102	M	42	SAND BAR & GRILL	9027 W LONG LAKE RD, ALPENA MI 49707 US	-83.457461	45.177913
71399	0	Week2	102	M	43	Hideaway Bar	10085 US 23, Alpena MI 49707 US	-83.434614	45.193737
73504	0	Week2	102	M	44	THE PARKER HOUSE	24732 US-23, PRESQUE ISLE MI 49707 US	-83.466062	45.212271
		Week2	102	M		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
71404	0	Week2	102	R	1	SEABISCUIT	1997 MAIN ST. VIA-ARNOLD LINE, MACKINAW ISLAND MI 49757 US	-84.6223884958899	45.8467865833301
73415	0	Week2	102	R	2	THE GREAT TURTLE BREWING & DIS	1359 HOBAN ST VIA-STARLINE MACKNIAW CITY, MACKINAW ISLAND MI 49757 US	-84.61899	45.847777
73502	0	Week2	102	R	3	KINGSTON KITCHEN	1384 HOBAN, MACKINAC ISLAND MI 49757 US	-84.61924	45.848106
73474	0	Week2	102	R	4	MIGHTY MAC	7315 MAIN ST, MACKINAW ISLAND MI 49757 US	-84.6186658120255	45.8475363919055
70905	0	Week2	102	R	5	MARY'S BISTRO	7463 MAINT ST VIA-STARLINE, MACKINAC ISLAND MI 49757 US	-84.61846	45.847444
73415	1	Week2	102	R	6	WINCHESTER'S	7416 MAIN ST VIA-STARLINE MACKINAW CITY, MACKINAW ISLAND MI 49757 US	-84.619021	45.848396
70036	0	Week2	102	R	7	YANKEE REBEL	1493 ASTOR ST VIA-SHEPPLER ST IGNACE, MACKINAC ISLAND MI 49701 US	-84.618702	45.849262
70014	0	Week2	102	R	8	STARBUCKS	7308 MIAN ST VIA-ARNOLD LINE, MACKINAC ISLAND MI 49757 US	-84.618211	45.849494
70901	0	Week2	102	R	9	HORN'S BAR	7300 MAIN ST VIA-SHEPPLER ST IGNACE, MACKINAC ISLAND MI 49701 US	-84.618106	45.84962
70904	0	Week2	102	R	10	MILLIES ON MAIN	7294 MAIN ST VIA-ARNOLD LINE, MACKINAC ISLAND MI 49757 US	-84.61805	45.849682
73477	0	Week2	102	R	11	SMOKEY JOSES	7263 MAIN STREET, MACKINAW ISLAND MI 49757 US	-84.617129	45.849774
70900	0	Week2	102	R	12	PANCAKE HOUSE	7245 MAINT ST VIA-ARNOLD LINE, MACKINAC ISLAND MI 49757 US	-84.617338	45.849884
73199	0	Week2	102	R	13	ISLAND SLICE PIZZERIA	7234 MAIN ST, MACKINAW ISLAND MI 49757 US	-84.6175018	45.8501157
70897	0	Week2	102	R	14	GOOD DAY CAFE	7216 MAIN ST FREIGHT BOAT ONLY, MACKINAC ISLAND MI 49757 US	-84.617428	45.850336
73422	0	Week2	102	R	15	ISLAND HOUSE HOTEL	6966 MAIN ST VIA-ARNOLD LINE, MACKINAC ISLAND MI 49757 US	-84.613853	45.851185
70883	0	Week2	102	R	16	Modern Pharmacy	127 N. Main Street, Cheboygan MI 49721 US	-84.47769	45.643894
73522	0	Week2	102	R	17	MULLIGANS RESTAURANT	320 NORTH MAIN, CHEBOYGAN MI 49721 US	-84.4757	45.645423
99138	7	Week2	102	R	18	BREWS & BURGERS	918 SOUTH HURON, MACKINAW CITY MI 49760 US	-84.726499	45.76908
99138	3	Week2	102	R	19	THE LIGHTHOUSE RESTAURANT	718 S HURON, MACKINAW CITY MI 49701 US	-84.726833180263	45.7733461913389
99138	4	Week2	102	R	20	TOAST-A-GO-GO	416 S. HURON, MACKINAW CITY MI 49701 US	-84.7272872	45.7772777
99138	0	Week2	102	R	21	NONNA LISA	312 S. HURON, MACKINAW CITY MI 49701 US	-84.726742	45.778344
73389	0	Week2	102	R	22	SHEPLER FERRY-MACKINAW	556 EAST CENTUZL, MACKINAW CITY MI 49701 US	-84.722255	45.781478
99138	2	Week2	102	R	23	Dixie Saloon Food & Spirits	401 E. Central, Mackinaw City MI 49701 US	-84.7252007	45.7819027
99138	5	Week2	102	R	24	THE HOOK	201 S. HURON, MACKINAW CITY MI 49701 US	-84.724594	45.779733
99103	1	Week2	102	R	25	NEXT DOOR STR #5018	309 E STATE ST, CHEBOYGAN MI 49721 US	-84.469687	45.644919
73047	0	Week2	102	R	26	DUNCAN BAY BOAT CLUB	902 BOAT CLUB DRIVE P.O. BOX 6041, CHEBOYGAN MI 49721 US	-84.4408249	45.651286
		Week2	102	R		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
99053	7	Week2	102	T	1	P.M.I.	820 Long Lake Ave P.O. Box 115, Alpena MI 49707 US	-83.432288	45.078032
73447	0	Week2	102	T	2	VAN PAMELS HOMETOWN DINER	14962 STATE ST, HILLMAN MI 49746 US	-83.90111	45.058646
73382	0	Week2	102	T	3	HILLMAN POST OFFICE	111 N. STATE, HILLMAN MI 49746 US	-83.901023	45.06379
73028	0	Week2	102	T	4	HILLMAN ELEMENTARY SCHOOL	245 THIRD ST., HILLMAN MI 49746 US	-83.897743	45.06734
70814	0	Week2	102	T	5	Morrison IGA	531 N. State St., Hillman MI 49746 US	-83.9013499	45.06777
73404	3	Week2	102	T	6	THUNDER BAY HEALTH - HS	4549 M 33 SBHC-HIGH SCHOOL, ONAWAY MI 49765 US	-84.228407	45.349059
73328	0	Week2	102	T	7	ONAWAY DENTISTRY	4080 MICHIGAN AVE, ONAWAY MI 49765 US	-84.234377	45.352938
71132	0	Week2	102	T	8	Manzana's Deli	4068 Michigan Ave., Onaway MI 49765 US	-84.234335	45.35316
99046	8	Week2	102	T	9	ALPENA FOOD MART - ONAWAY	101 MICHIGAN AVE, ONAWAY MI 49765 US	-84.233763	45.353835
73516	0	Week2	102	T	10	PAINTER PETROLEUM	4016 MICHIGAN AVENUE, ONAWAY MI 49765 US	-84.23428	45.353873
73404	1	Week2	102	T	11	THUNDER BAY HEALTH	21258 W M-68 HWY PO Box 722, ONAWAY MI 49765 US	-84.241833	45.354402
99152	1	Week2	102	T	12	ONAWAY IMAGING DEPARTMENT	21258 W. M-68 HWY, ONAWAY MI 49765 US	-84.241833	45.354402
73164	0	Week2	102	T	13	VILLAGE CORNER PARTY STORE	21016 M 68 HWY, ONAWAY MI 49765 US	-84.234349	45.354342
71128	0	Week2	102	T	14	Woodwind Restaurant	403 M-68 P.O. Box 403, Onaway MI 49765 US	-84.230505	45.356851
70021	0	Week2	102	T	15	DAIRY QUEEN - ONAWAY	20560 STATE ST, ONAWAY MI 49765 US	-84.224953	45.357765
99062	96	Week2	102	T	16	TOM'S FAMILY MARKET 132	20597 STATE ST, Onaway MI 49765 US	-84.225884	45.35698
99161	96	Week2	102	T	17	TOM'S FAMILY MARKET F.A.	20597 STATE ST, ONAWAY MI 49765 US	-84.225884	45.35698
73508	0	Week2	102	T	18	PAC SANITATION	1273 M-211, ONAWAY MI 49765 US	-84.227202	45.3925237
73524	0	Week2	102	T	19	211 BAR & GRILL	3444 M-21, ONAWAY MI 49765 US	-84.229372	45.431372
99031	91	Week2	102	T	20	BLARNEY CASTLE #808	912 S. MAIN ST, CHEBOYGAN MI 49721 US	-84.479809	45.629203
99061	106	Week2	102	T	21	SPT. FAMILY FARE #1504	992 S. MAIN 992 S MAIN ST, CHEBOYGAN MI 49721 US	-84.482395	45.628502
70870	0	Week2	102	T	22	BIG BOY RESTAURANT	861 S MAIN ST, Cheboygan MI 49721 US	-84.479049	45.630255
73262	0	Week2	102	T	23	ROSA'S SQUEEZE INN	16454 US 23 N, MILLERSBURG MI 49759 US	-84.0963333	45.4943267
71145	0	Week2	102	T	24	Lutz Auto Repair	5613 US-23 North, Rogers City MI 49779 US	-83.888645	45.467345
73514	0	Week2	102	T	25	RETROS DINER	1072 W 3RD STREET, ROGERS CITY MI 49776 US	-83.826544	45.425505
73190	0	Week2	102	T	26	MEDILODGE OF ROGERS CITY	555 N BRADLEY HWY SUITE D, ROGER CITY MI 49779 US	-83.835032	45.422018
71159	0	Week2	102	T	27	BISHOP CHEVROLET BUICK, INC.	420 US 23, Rogers City MI 49779 US	-83.831184	45.420333
71146	0	Week2	102	T	28	Mike Lynch Ford	135 N. Bradley Hwy, Roger City MI 49779 US	-83.828038	45.413412
71163	0	Week2	102	T	29	NAUTICAL CITY QUICK LUBE	100 N. Bradley Hwy., Rogers City MI 49779 US	-83.826572	45.413896
99031	92	Week2	102	T	30	BLARNEY CASTLE #816	101 S. BRADLEY HWY, ROGERS CITY MI 49779 US	-83.827228	45.412089
73404	2	Week2	102	T	31	Thunder Bay Health - Rogers Ci	205 S Bradley, ROGERS CITY MI 49779 US	-83.826676	45.411112
71160	0	Week2	102	T	32	CHEBOYGAN LIFE SUPPORT	500 PARK DR, ROGERS CITY MI 49779 US	-83.8145335	45.4099945
71415	0	Week2	102	T	33	O.N. Minerals	1035 Calcite Rd., Rogers City MI 49779 US	-83.807596	45.418859
71252	0	Week2	102	T	34	Calcite Credit Union - Posen	10514 N. Michigan, Posen MI 49776 US	-83.699545	45.269065
70595	0	Week2	102	T	35	CHARTER TOWNSHIP OF ALPENA	4385 US-23 North, Alpena MI 49707 US	-83.4500298	45.1108792
99053	11	Week2	102	T	36	RENTEC-DYNA 1995, LLC	1995 HAMILTON RD, ALPENA MI 49707 US	-83.4542108	45.105268
73362	0	Week2	102	T	37	NOWICKI'S SAUSAGE SHOP	1224 2ND AVE, ALPENA MI 49707 US	-83.419896	45.069854
		Week2	102	T		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
73535	0	Week2	102	W	1	MALE'S GROCERY, INC.	6811 LONG RAPIDS ROAD, ALPENA MI 49707 US	-83.590269	45.129471
71131	0	Week2	102	W	2	Eagles - Millersburg	12551 Orcutt Hwy., Millersburg MI 49759 US	-84.061214	45.365906
71136	0	Week2	102	W	3	City of Onaway - City Hall	20774 Historical Courthouse P.O. Box 761, Onaway MI 49765 US	-84.22935	45.358319
73499	0	Week2	102	W	4	ORTHOSPORT PHYSICAL THERAPY	351 S. STRAITS HWY, INDIAN RIVER MI 49749 US	-84.609185	45.456819
99046	11	Week2	102	W	5	Indian River Shell Oil	235 Water St., Indian River MI 49749 US	-84.612657	45.40292
99062	37	Week2	102	W	6	KEN'S VILLAGE MARKET 213	6433 Barbra Indian River P.O. Box 2009, Indian River MI 49749 US	-84.617712	45.403873
99161	37	Week2	102	W	7	KEN'S VILLAGE MARKET FIRST AID	6433 BARBRA INDIAN RIVER P.O. BOX 2009, INDIAN RIVER MI 49749 US	-84.617712	45.403873
70832	0	Week2	102	W	8	Wilson's Rivers Edge	4208 South Straits Hwy, Indian River MI 49749 US	-84.61889	45.402212
99031	89	Week2	102	W	9	BLARNEY CASTLE #592	4524 S. STRAITS HWY, INDIAN RIVER MI 49749 US	-84.629666	45.396473
99031	90	Week2	102	W	10	BLARNEY CASTLE #600	6220 M-68, INDIAN RIVER MI 49749 US	-84.629668	45.396535
73079	0	Week2	102	W	11	CHEBOYGAN COUNTY ROAD COMMISSI	7055 BUNKER RD, INDIAN RIVER MI 49749 US	-84.63181	45.38522
73517	0	Week2	102	W	12	THE THIRSTY STURGEON	11900 SCOTT ROAD, WOLVERINE MI 49799 US	-84.608283	45.291795
99046	15	Week2	102	W	13	Louie's Fresh Market	235 Water St., Alanson MI 49706 US	-84.772182	45.442356
99031	61	Week2	102	W	14	BLARNEY CASTLE #220	7640 US31 SOUTH, ALANSON MI 49706 US	-84.790657	45.440225
73366	0	Week2	102	W	15	RUSTY SAW TAVERN	3459 US 31, BRUTUS MI 49716 US	-84.7805135	45.501409
73521	0	Week2	102	W	16	MOOSE JAW JUNCTION	966 W. VAN ROAD, PELLSTON MI 49769 US	-84.934675	45.594061
73346	0	Week2	102	W	17	NANCY KELLY'S	230 N. US31, PELLSTON MI 49769 US	-84.784105	45.554296
73544	0	Week2	102	W	18	HOPPIES LANDING	1395 N. US-31, PELLSTON MI 49769 US	-84.785984	45.57158
70852	0	Week2	102	W	19	DOUGLAS LAKE BAR & STEAKHOUSE	7314 DOUGLAS LAKE DRIVE, PELLSTON MI 49769 US	-84.71399	45.5700999
99031	97	Week2	102	W	20	BLARNEY BRANCH OFFICE	6416 RIGGSVILLE RD, CHEBOYGAN MI 49721 US	-84.618787	45.578816
99161	106	Week2	102	W	21	SPT. FAM FARE #1504 FIRST AID	992 S. MAIN, CHEBOYGAN MI 49721 US	-84.482395	45.628502
70861	0	Week2	102	W	22	Calcite Credit Union Cheboygan	1005 S MAIN ST, Cheboygan MI 49721 US	-84.4781742	45.6285902
73490	0	Week2	102	W	23	ARBY'S	840 SOUTH MAIN, CHEBOYGAN MI 49721 US	-84.480967	45.630595
99046	16	Week2	102	W	24	Louie's Fresh Market - Cheboyg	604 Main St. 235 Water St., Cheboygan MI 49721 US	-84.482614	45.635723
99120	3	Week2	102	W	25	M BANK - CHEBOYGAN	350 S. MAIN ST., CHEBOYGAN MI 49721 US	-84.481112	45.639913
73137	0	Week2	102	W	26	FIRST COMMUNITY BANK	201 N MAIN ST, CHEBOYGAN MI 49721 US	-84.477554	45.644177
73539	0	Week2	102	W	27	CHEBOYGAN EAGLES	626 N.MAIN, CHEBOYGAN MI 49707 US	-84.4731592	45.6478197
70876	0	Week2	102	W	28	Straits Area Printing	313 LaFayette Ave, Cheboygan MI 49721 US	-84.46345	45.6413017
71152	0	Week2	102	W	29	Calcite Credit Union - R.C.	478 N. Third St., Rogers City MI 49779 US	-83.820821	45.424324
70635	0	Week2	102	W	30	MDOT-Alpena	1540 Airport Rd., Alpena MI 49707 US	-83.5682	45.06858
71388	0	Week2	102	W	31	Benjey Reynolds Shop	351 Cavanaugh St., Alpena MI 49707 US	-83.45064	45.06479
		Week2	102	W		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
73526	0	Week3	102	F	1	MICKEY'S MINI MART	404 S. HURON AVE, MACKINAC CITY MI 49701 US	-84.726833	45.7777023
99138	1	Week3	102	F	2	MACKINAW COFFEE	302 SOUTH HURON, MACKINAW CITY MI 49701 US	-84.7260475	45.7797368
99138	6	Week3	102	F	3	THE HISTORIC DEPOT	248 S. HURON, MACKINAW CITY MI 49701 US	-84.727303	45.780214
73425	0	Week3	102	F	4	KILWINS/MACKINAW CITY	226 E. CENTRAL AVE, MACKINAW CITY MI 49701 US	-84.728128	45.78108
70899	0	Week3	102	F	5	MURDICK'S FUDGE (CROSSINGS)	190 S. HURON, MACKINAC CITY MI 49701 US	-84.728079	45.780752
71366	0	Week3	102	F	6	Marshall's Fudge	308 E. Central Ave., Mackinaw City MI 49701 US	-84.726712	45.781181
70845	0	Week3	102	F	7	American Legion Post 159	106 South Huron, Mackinaw City MI 49701 US	-84.725823	45.7809195
70011	0	Week3	102	F	8	JOANN'S FUDGE - MAC. CITY	303 E. CENTRAL AVE., MACKINAW CITY MI 49701 US	-84.7269835	45.7818955
73394	0	Week3	102	F	9	MACKINAW CITY POPCORN FACTORY	301 E. CENTRAL, MACKINAW MI 49701 US	-84.727024	45.781831
99103	0	Week3	102	F	10	NEXT DOOR STR #5017	308 S NICOLET ST, MACKINAW CITY MI 49701 US	-84.73254	45.778651
99138	8	Week3	102	F	11	WIENERLICIOUS	102 E. CENTRAL, MACKINAW CITY MI 49701 US	-84.731856	45.781227
73519	0	Week3	102	F	12	AUDIE'S RESTAURANT	314 N. STREET, MACKINAC CITY MI 49701 US	-84.7318713	45.7844581
73476	0	Week3	102	F	13	MASSEY FISH CO.	1442 W. ROAD, ST IGNACE MI 49781 US	-84.738093	45.897739
73388	0	Week3	102	F	14	SHEPLER FERRY-ST IGNACE	601 NORTH STATE ST, ST IGNACE MI 49781 US	-84.727312	45.874202
73478	0	Week3	102	F	15	LEHTOS	626 N STATE, ST IGNACE MI 49781 US	-84.7299035	45.8746188
73547	0	Week3	102	F	16	THE GALLEY RESTAURANT	241 N STATE STREET, ST IGNACE MI 49781 US	-84.726084	45.868662
99031	93	Week3	102	F	17	BLARNEY CASTLE #852	200 S. STATE, ST IGNACE MI 49781 US	-84.71965	45.864679
70895	0	Week3	102	F	18	Village Inn - St. Ignace	250 S. State St., St. Ignace MI 49781 US	-84.719217	45.864275
70015	0	Week3	102	F	19	JOANN'S FUDGE	303 E CENTRAL AVE VIA-ARNOLD LINE, MACKINAC ISLAND MI 49757 US	-84.7027178	45.854356
70897	1	Week3	102	F	20	MURDICKS FUDGE	190 SHURON AVE SHELPERS BOAT, MACKINAC ISLAND MI 49701 US	-84.7027178	45.854356
73415	3	Week3	102	F	21	SANDERS CANDIES	303 FERRY LANE, MACKINAC ISLAND MI 49708 US	-84.7027178	45.854356
70894	0	Week3	102	F	22	MDOT-St. Ignace	500 FERRY LANE, St. Ignace MI 49781 US	-84.7036623	45.8532267
99161	107	Week3	102	F	23	SPT. FAMILY FARE #1530 FIRST A	699 US 2, ST. IGNACE MI 49781 US	-84.7195217	45.8573467
99031	94	Week3	102	F	24	BLARNEY CASTLE #856	253 WEST US 2, ST IGNACE MI 49781 US	-84.7367883	45.8561457
99031	148	Week3	102	F	25	BLARNEY CASTLE #850	98 W. US 2, ST. IGNACE MI 49781 US	-84.7573383	45.854595
73543	0	Week3	102	F	26	JOHNNIE'S RESTAURANT	748 US-2, ST IGNACE MI 49781 US	-84.75362	45.854994
70010	0	Week3	102	F	27	DARROW'S FAMILY RESTAURANT	301 N. LOUVINGNY P.O.BOX 857, MACKINAW CITY MI 49701 US	-84.734854	45.784022
99046	12	Week3	102	F	28	MACKINAW CITY SHELL OIL	101 JANET ST., MACKINAW CITY MI 49701 US	-84.733432	45.783377
70013	0	Week3	102	F	29	THE BRIDGEVIEW 24-HR DINER	110 W. CENTRAL, MACKINAW CITY MI 49701 US	-84.7335357	45.7820272
		Week3	102	F		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
70537	0	Week3	102	M	1	Shalla's	326 Long Lake Ave, Alpena MI 49707 US	-83.431821	45.072337
73549	0	Week3	102	M	2	BOLTON BAR	9101 S. BOLTON RD, POSEN MI 49776 US	-83.589863	45.179118
73523	1	Week3	102	M	3	POSEN POST OFFICE	10933 MICHIGAN AVE., POSEN MI 49776 US	-83.6988018154967	45.2608084922195
71255	0	Week3	102	M	4	E & T Party Store	7090 State St., Posen MI 49776 US	-83.700910030562	45.2622146926681
99031	104	Week3	102	M	5	BLARNEY CASTLE	10698 MICHIGAN AVE POSEN EZ MART #772, POSEN MI 49776 US	-83.69931	45.266653
73413	0	Week3	102	M	6	HINCKA LOGGING LLC	6464 LAKE AUGUSTA HWY, POSEN MI 49776 US	-83.7107533	45.3083383
70822	0	Week3	102	M	7	Cadillac Products	4858 Williams Rd., Rogers City MI 49779 US	-83.7418683	45.3504617
99061	112	Week3	102	M	8	FAMILY FARE #1502	100 S. BRADLEY HWY., ROGERS CITY MI 49779 US	-83.825057	45.41273
99161	112	Week3	102	M	9	FAMILY FARE #1502 FIRST AID	100 S. BRADLEY HWY., ROGERS CITY MI 49779 US	-83.825057	45.41273
71161	0	Week3	102	M	10	Lighthouse Restaurant	377 N. Third St., Rogers City MI 49779 US	-83.819732	45.422841
73444	0	Week3	102	M	11	FIRST CLASS AUTO REPAIR	498 S 6TH STREET, ROGER CITY MI 49779 US	-83.814552	45.410736
70024	0	Week3	102	M	12	CURTIS EXCAVATING	501 PARK DR, ROGERS CITY MI 49779 US	-83.8145141	45.4088745
99103	52	Week3	102	M	13	ROGERS CITY EXPRESS STOP #164	285 Bradley Hwy P.O. Box 175, Rogers City MI 49779 US	-83.825334	45.409494
73404	5	Week3	102	M	14	Thunder Bay Health-Hillman	15774 STATE STREET PO BOX 427, HILLMAN MI 49746 US	-83.9016567	45.0699433
99152	0	Week3	102	M	15	HILLMAN IMAGING DEPT.	15774 STATE STREET, HILLMAN MI 49746 US	-83.9016567	45.0699433
71263	0	Week3	102	M	16	MDOT-Mio	305 W. M-72 P.O. Box 437, Mio MI 48647 US	-84.133425	44.651164
71241	0	Week3	102	M	17	Bernard Building - Hillman	27300 M-32 P.O. Box 398, Hillman MI 49746 US	-83.893919	45.056978
99031	138	Week3	102	M	18	BLARNEY CASTLE	27400 M-32, Hillman MI 49746 US	-83.89283	45.057549
70756	0	Week3	102	M	19	Little Town Lounge	10026 M-32 West, Herron MI 49744 US	-83.656204	45.06502
73020	0	Week3	102	M	20	ALPENA CRTC BASE SERVICES #122	5884 A-STREET, ALPENA MI 49707-8125 US	-83.570388	45.077396
73445	0	Week3	102	M	21	ALPENA CRTC CIVIL ENGINEERING	5884 A STREET BUILDING 122, ALPENA MI 49707 US	-83.570388	45.077396
73277	0	Week3	102	M	22	ALPENA CRTC-CUSTODIAL SERVICES	5884 A ST, ALPENA MI 49707 US	-83.570388	45.077396
73107	0	Week3	102	M	23	ALPENA CRTC VECHILE MAINTENANC	5884 A ST BLDG 7, ALPENA MI 49707 US	-83.570388	45.077396
71425	0	Week3	102	M	24	ALPENA CRTC ROADS AND GROUNDS	5884 A STREET, ALPENA MI 49707 US	-83.570388	45.077396
73495	0	Week3	102	M	25	ALPENA CRTC OPERATIONS	5884 A STREET, ALPENA MI 49707 US	-83.570388	45.077396
70559	0	Week3	102	M	26	PHELPS COLLINS THE RIVER CLUB	5884 G Street Phelps Collins ANG, Alpena MI 49707 US	-83.570388	45.077396
70676	0	Week3	102	M	27	Switzer Vet Clinic	3463 M-32 West, Alpena MI 49707 US	-83.520658	45.060796
70685	0	Week3	102	M	28	Don's Tractor Sales	2516 M-32 West, Alpena MI 49707 US	-83.502195	45.062068
70588	0	Week3	102	M	29	Alpena Electric Motor Service	1581 M-32 West P.O. Box 565, Alpena MI 49707 US	-83.4837433	45.0610183
99052	9	Week3	102	M	30	APS HINKS ELEMENTARY SCHOOL	2373 Gordon Rd., Alpena MI 49707 US	-83.466161	45.036612
71408	0	Week3	102	M	31	UNITED WATER RECYCLE PLANT	210 HARBOR DRIVE, ALPENA MI 49707 US	-83.4277	45.06033
73026	0	Week3	102	M	32	UNITED WATER WATER FILTRATION	210 HARBOR DRIVE, ALPENA MI 49707 US	-83.4277	45.06033
70510	0	Week3	102	M	33	Alpena News	130 Park Place PO BOX 367, Alpena MI 49707 US	-83.43171	45.06197
70623	0	Week3	102	M	34	Downtown Union 76	201 E. Chisholm St., Alpena MI 49707 US	-83.431776	45.061298
70479	0	Week3	102	M	35	Thunder Bay Clinic	1065 US-23 North, Alpena MI 49707 US	-83.456994	45.086095
99053	14	Week3	102	M	36	REN-TECH #3544	3544 US 23 N, ALPENA MI 49707 US	-83.4565032	45.0982917
99053	4	Week3	102	M	37	REN-TECH INDUSTRIAL GROUP	3580 US 23 North, Alpena MI 49707 US	-83.4561662	45.0985267
70639	0	Week3	102	M	38	Great Northern Food	170 N. Industrial Hwy. P.O. Box 475, Alpena MI 49707 US	-83.4602	45.10359
71399	0	Week3	102	M	39	Hideaway Bar	10085 US 23, Alpena MI 49707 US	-83.434614	45.193737
73504	0	Week3	102	M	40	THE PARKER HOUSE	24732 US-23, PRESQUE ISLE MI 49707 US	-83.466062	45.212271
73289	0	Week3	102	M	41	IMPORT & DOMESTIC AUTO SERVICE	6201 US 23 N, ALPENA MI 49707 US	-83.4402733	45.1369617
99053	9	Week3	102	M	42	Metal - Tech	3800 U.S. 23 North P.O. Box 115, Alpena MI 49707 US	-83.4547322	45.1021218
