Acct #	Cust #	Week #	New Rt	New Delivery Day	New Stop	Customer Name	DisplayAddressFull	X_Longitude	Y_Latitude
99053	2	Week2	105	R	8	VP 4150, LLC	4150 US 23 N, ALPENA MI 49707 US	-83.452195	45.1089713
70707	0	Week2	105	R	9	Steve's Repair Shop	1208 N. US-23, Alpena MI 49707 US	-83.45718	45.0920783
70497	0	Week2	105	R	10	Sally's Care Home - St.Onge	740 St. Onge 1400 US 23 S., Alpena MI 49707 US	-83.457022	45.08327
99047	3	Week2	105	R	11	Alp-Alcona C.U. (North)	1013 US-23 North P.O. Box 515, Alpena MI 49707 US	-83.456318	45.083646
99152	10	Week2	105	R	12	Alpena Orthopaedic Assoc.	401 Long Rapids Plaza, Alpena MI 49707 US	-83.463378	45.078962
70723	0	Week2	105	R	13	THUNDER BAY ORAL SURGERY	114 ARBOR LANE, ALPENA MI 49707 US	-83.461055	45.079742
70543	0	Week2	105	R	14	Standard Provision	1505 Green Haven Ln, Alpena MI 49707 US	-83.478983	45.051613
99052	8	Week2	105	R	15	APS LINCOLN ELEMENTARY SCHOOL	2373 Gordon Rd., Alpena MI 49707 US	-83.466161	45.036612
99052	3	Week2	105	R	16	APS OXBOW SCHOOL	2373 Gordon Rd., Alpena MI 49707 US	-83.466161	45.036612
71172	0	Week2	105	R	17	Glennie Tavern	3229 E. State Rd., Glennie MI 48737 US	-83.725416	44.561178
99126	6	Week2	105	R	18	Glennie Ace Hardware	3280 State Rd., Glennie MI 48737 US	-83.725294	44.559703
73294	0	Week2	105	R	19	EAGLE RIDGE GOLF COURSE	3501 STATE RD, GLENNIE MI 48737 US	-83.721237	44.553344
73392	0	Week2	105	R	20	DOCKSIDE MARINA	4320 STATE RD, GLENNIE MI 48737 US	-83.697923	44.533168
99062	119	Week2	105	R	21	ROGER'S FOOD PRIDE 4505	3257 State Rd., Glennie MI 48737 US	-83.724404	44.56014
99161	00119	Week2	105	R	22	ROGERS FOOD PRIDE 4505 F. A.	3257 STATE RD, GLENNIE MI 48737 US	-83.724404	44.56014
99046	9	Week2	105	R	23	Alpena Oil - Mio	222 MORENCI AVE., Mio MI 48647 US	-84.130463	44.650409
99082	11	Week2	105	R	24	Sunrise Convenience Store #28	300 S Morenci, Mio MI 48647 US	-84.130555	44.649682
71308	0	Week2	105	R	25	Mike's Auto & Glass	525 S. Morenci Ave P.O.Box 532, Mio MI 48647 US	-84.129617	44.646595
99161	115	Week2	105	R	26	FAMILY FARE #1508 FIRST AID	305 MORENCI POB 549, MIO MI 48647 US	-84.1309335	44.6548057
99061	115	Week2	105	R	27	FAMILY FARE #1508	305 MORENCI PO BOX 549, MIO MI 48647 US	-84.1309335	44.6548057
71313	0	Week2	105	R	28	Dwaynes Precision Collison	33 W. Troyer, Mio MI 48647 US	-84.1312282	44.6824097
73513	0	Week2	105	R	29	THE FARM KITCHEN	50 W. KITTLE ROAD, MIO MI 48647 US	-84.130544	44.695983
73404	7	Week2	105	R	30	THUNDER BAY HEALTH-FAIRVIEW	1910 E. MILLER RD., FAIRVIEW MI 48621 US	-84.0545117	44.7245917
99080	8	Week2	105	R	31	MERCANTILE BANK	1979 E. MILLER RD, FAIRVIEW MI 48621 US	-84.051966	44.725372
71346	0	Week2	105	R	32	CLIFF'S FAIRVIEW GARAGE	1998 E. MILLER RD. PO BOX 224, FAIRVIEW MI 48621 US	-84.05088	44.724851
71342	0	Week2	105	R	33	Fairview Enterprises	4701 E MILLER RD M-72, Fairview MI 48621 US	-83.941707904955	44.7211911139216
73529	0	Week2	105	R	34	TOTALLY KIDS DAYCARE	2884 M-32 WEST, ALPENA MI 49707 US	-83.5103946427018	45.06146178497
99047	5	Week2	105	R	35	Alp-Alcona C.U.(Bagley)	1100 S. Bagley St. P.O. Box 515, Alpena MI 49707 US	-83.471956	45.059347
73063	5	Week2	105	R	36	A.H.C. ADMINISTRATIVE ANNEX	1035 WASHINGTON BLVD, ALPENA MI 49707 US	-83.4554096	45.0619247
		Week2	105	R		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
99152	8	Week2	105	T	1	ALPENA REGIONAL MEDICAL CENTER	1501 W. Chisholm, Alpena MI 49707 US	-83.449542	45.077664
71301	0	Week2	105	T	2	Luzerne Express	3535 W. Park (M-72), Luzerne MI 48636 US	-84.2729145	44.61523
99058	15	Week2	105	T	3	Forwards - St. Helen	2007 N. M-36 St. 219 N. Front St., St. Helen MI 48656 US	-84.410567	44.363756
99080	0	Week2	105	T	4	MERCANTILE BANK	1990 N ST HELEN RD, ST HELEN MI 48656 US	-84.409618	44.363218
99046	17	Week2	105	T	5	Louie's Market - St. Helen	1025 N St. 235 Water St., St. Helen MI 48656 US	-84.41105	44.349607
70337	0	Week2	105	T	6	FIREHOUSE BAR & GRILL	465 N HELEN RD., ST HELEN MI 48656 US	-84.410732	44.341313
73480	0	Week2	105	T	7	MR. B'S DELI & CAFE	2343 N. ST HELEN ROAD, ST HELEN MI 48655 US	-84.410592	44.368503
99082	8	Week2	105	T	8	Sunrise Convenience Store #20	1747 North M-76 69245 Burke Drive, St. Helen MI 48656 US	-84.4241261423783	44.3817834756186
73178	0	Week2	105	T	9	CLEAR LAKE BAR	2212 CLEAR LAKE RD, WEST BRANCH MI 48661 US	-84.280198	44.398668
99058	6	Week2	105	T	10	Forward #27 (Rose City)	103 N Williams St, Rose City, MI 48654, Rose City MI 48654 US	-84.116535	44.421767
99031	96	Week2	105	T	11	BLARNEY CASTLE	619 M-33, ROSE CITY MI 48854 US	-84.11575	44.414607
99080	2	Week2	105	T	12	MERCANTILE BANK	505 BENNETT ST, ROSE CITY MI 48654 US	-84.115599	44.417332
99161	109	Week2	105	T	13	FAMILY FARE #1505 FIRST AID	2626 N. M-33 P.O. BOX 480, ROSE CITY MI 48654 US	-84.1163119416857	44.4293661802041
99061	109	Week2	105	T	14	FAMILY FARE #1505	2626 N. M-33 PO BOX 480, ROSE CITY MI 48654 US	-84.1163119416857	44.4293661802041
71040	0	Week2	105	T	15	No Limits Pizza & Pool	111 E. Main, Rose City MI 48654 US	-84.115675	44.421717
71017	0	Week2	105	T	16	Sunrise Cafe	3070 Lupton Rd 3318 Beechwood Rd., Lupton MI 48635 US	-84.024938	44.423344
73225	0	Week2	105	T	17	THE CEDAR BAR LLC	2246 SHANDY SHORE RD, LUPTON MI 48635 US	-83.983825	44.399457
73432	0	Week2	105	T	18	M&B TRUCKING	166 W. M-55, WEST BRANCH MI 48661 US	-84.1322998	44.2776412
71354	0	Week2	105	T	19	MOOSE LODGE #440	2531 MILLS RD, PRESCOTT MI 48756 US	-84.0238683	44.22009
71033	0	Week2	105	T	20	Allen's Auto	3845 N. M-33, Rose City MI 48654 US	-84.127604	44.445697
		Week2	105	T		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
99152	8	Week2	105	W	1	ALPENA REGIONAL MEDICAL CENTER	1501 W. Chisholm, Alpena MI 49707 US	-83.449542	45.077664
71171	0	Week2	105	W	2	Chat & Chew	3310 State (M-65), Glennie MI 48737 US	-83.72496	44.558942
70906	0	Week2	105	W	3	Long Lake Bar	5002 N. Main, Long Lake MI 48743 US	-83.874712	44.422086
73542	0	Week2	105	W	4	GRUMPY GUNNY'S	4949 N. LONG LAKE RD, HALE MI 48739 US	-83.872852	44.419852
71018	0	Week2	105	W	5	Parkview Acres Inc.	2575 E. Rose City Rd., Lupton MI 48635 US	-84.023119	44.421885
73486	0	Week2	105	W	6	KIMMIES PUB & GRUB	1869 GREENWOOD ROAD, PRESCOTT MI 48756 US	-84.050231	44.183814
73503	0	Week2	105	W	7	DEE'S PIZZA PAD LLC	2100 GREENWOOD ROAD, PRESCOTT MI 48756 US	-84.040535	44.183219
71327	0	Week2	105	W	8	MISS MICHELE'S	2370 GREENWOOD RD 5142 LUCINDA, PRESCOTT MI 48756 US	-84.030696	44.182466
73553	0	Week2	105	W	9	MARY'S KOUNTRY KORNER	2005 N. MELITA RD, STERLING MI 48659 US	-84.007894	44.141966
71352	0	Week2	105	W	10	Sportsman Bar	116 S. State, Twining MI 48766 US	-83.8073	44.11242
73555	0	Week2	105	W	11	SPORTSMAN RESTAURANT & LOUNGE	200 S. BULLOCK, WHITTEMORE MI 48770 US	-83.803537	44.232392
71245	0	Week2	105	W	12	Crossroads Citgo	30 N. M65, Whittemore MI 48770 US	-83.802567	44.277802
71080	0	Week2	105	W	13	HARD HAT BAR	1942 M-65, Hale MI 48739 US	-83.802995	44.3327283
73421	0	Week2	105	W	14	HOMETOWN PHARMACY	3270 M-65, HALE MI 48739 US	-83.805862	44.371203
73467	0	Week2	105	W	15	MAIN STREET PIZZA & BBQ	3150 N M-65, HALE MI 48739 US	-83.804089	44.370594
99161	00118	Week2	105	W	16	ROGERS FAMILY FOODS 4985 F.A.	3195 M-65, HALE MI 48739 US	-83.806106	44.371555
99062	118	Week2	105	W	17	ROGERS FAMILY FOODS 4985	3195 M-65, HALE MI 48739 US	-83.806106	44.371555
71073	0	Week2	105	W	18	Amerigas Propane - Hale	3281 M-65 PO Box 440, Hale MI 48739 US	-83.805749	44.373077
71072	0	Week2	105	W	19	Big Bob's Restaurant	306 S. Washington, Hale MI 48739 US	-83.805228	44.375074
71066	0	Week2	105	W	20	Bernard Building	395 S. Washington P.O. Box 190, Hale MI 48739 US	-83.8030367	44.3752177
71221	0	Week2	105	W	21	BURESH FUNERAL HOME INC	121 S. WASHINGTON, Hale MI 48739 US	-83.8044405	44.3768102
71067	0	Week2	105	W	22	Alwards Market	118 S. Washington, Hale MI 48739 US	-83.805311	44.376861
73325	0	Week2	105	W	23	AMERICAN LEGION #422	429 WEST MAIN, HALE MI 48739 US	-83.811765	44.37762
99058	9	Week2	105	W	24	Forward #53 (Hale Main St.)	101 Main St. 219 N. Front St., Hale MI 48739 US	-83.805547	44.377586
99058	7	Week2	105	W	25	Forward #28 (Hale)	103 Washington 219 N. Front St., Hale MI 48739 US	-83.804628	44.377797
71075	0	Week2	105	W	26	Hale U.S. Post Office	120 E. Main St. PO BOX 9998, Hale MI 48739 US	-83.803538	44.377623
71074	0	Week2	105	W	27	Hale Eagles	5971 N. M-65, Hale MI 48739 US	-83.804815	44.451169
71084	0	Week2	105	W	28	The Bear's Store	6787 M-65, Hale MI 48739 US	-83.79705	44.45321
71167	0	Week2	105	W	29	Glennie Party Store	3289 M-65, Glennie MI 48737 US	-83.724565	44.5594817
		Week2	105	W		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
73341	0	Week3	105	F	1	NEMROC	800 BOLTON, ALPENA MI 49707 US	-83.4216	45.07438
70740	0	Week3	105	F	2	Joe's Bar	1300 Ford Ave., Alpena MI 49707 US	-83.417866	45.06883
70489	0	Week3	105	F	3	Decorative Panels Internationa	416 Ford Ave., Alpena MI 49707 US	-83.426479	45.064027
70489	3	Week3	105	F	4	Decorative Panels Internationa	416 Ford Ave., Alpena MI 49707 US	-83.426479	45.064027
70489	1	Week3	105	F	5	Decorative Panels Internationa	416 Ford Ave., Alpena MI 49707 US	-83.426479	45.064027
70524	0	Week3	105	F	6	J & J Bar & Grille	411 N. Second, Alpena MI 49707 US	-83.429562	45.064784
73339	0	Week3	105	F	7	CAR QUEST	115 LOCKWOOD, ALPENA MI 49707 US	-83.434746	45.062111
99053	1	Week3	105	F	8	OMNI METAL CRAFT	111 S SECOND AVE, ALPENA MI 49707 US	-83.43401	45.062269
73470	0	Week3	105	F	9	BIGGBY COFFEE	224 E. CHISHOLM STREET, ALPENA MI 49707 US	-83.432013	45.060696
73527	0	Week3	105	F	10	POMPEYOS MEXICAN GRILL	1120 S. STATE STREET, ALPENA MI 49707 US	-83.445675	45.048626
70106	0	Week3	105	F	11	KENTUCKY FRIED CHICKEN	1130 STATE ST, ALPENA MI 49707 US	-83.446096	45.048542
70565	0	Week3	105	F	12	Mancino's - Alpena	1235 State St. 319 Parson St., Alpena MI 49707 US	-83.447651	45.048427
70641	0	Week3	105	F	13	State St. Lube	105 Mason St., Alpena MI 49707 US	-83.4485	45.04766
70530	0	Week3	105	F	14	Big Boy Ripley	400 South Ripley, Alpena MI 49707 US	-83.452781	45.048124
73395	2	Week3	105	F	15	MANGO (US-23)	2205 THUNDER BAY SHOPPING CENT, ALPENA MI 49707 US	-83.453774	45.043732
71433	0	Week3	105	F	16	NICK'S SOUTHSIDE DINER	3023 US 23 South, Alpena MI 49707 US	-83.463816	45.031924
70971	1	Week3	105	F	17	Sports Unlimited	3137 US-23 South, Alpena MI 49707 US	-83.463831	45.028848
73507	0	Week3	105	F	18	FITZPATRICK HARDWARE	2733 US 23 SOUTH, ALPENA MI 49707 US	-83.463336	45.033109
70619	0	Week3	105	F	19	GOODRICH TRUCKING	3851 WORTH ROAD, Alpena MI 49707 US	-83.524533	45.009757
73496	0	Week3	105	F	20	MIDWEST DIESEL SERVICE LLC	7230 M-32, ALPENA MI 49707 US	-83.597586	45.061156
73167	0	Week3	105	F	21	THUNDER BAY ELECTRIC	1693 M32, ALPENA MI 49707 US	-83.4863883	45.0611067
70518	0	Week3	105	F	22	Alpena County Road	1400 N. BAGLEY STREET, ALPENA MI 49707 US	-83.4732837	45.0661747
70494	0	Week3	105	F	23	Alpena Supply Co.	410 S. 11th AVE, ALPENA MI 49707 US	-83.44741	45.06821
70477	0	Week3	105	F	24	Brett's Auto	1249 W. Chisholm St., Alpena MI 49707 US	-83.446906	45.074074
99152	8	Week3	105	F	25	ALPENA REGIONAL MEDICAL CENTER	1501 W. Chisholm, Alpena MI 49707 US	-83.449542	45.077664
99053	5	Week3	105	F	26	NORTHWOOD SOLUTIONS INC	4040 US - 23 North, Alpena MI 49707 US	-83.4531537	45.1066202
99052	1	Week3	105	F	27	APS BESSER ELEMENTARY SCHOOL	375 WILSON ST, Alpena MI 49707 US	-83.452565	45.084634
70608	1	Week3	105	F	28	BESSER 23 NORTH	801 JOHNSON ST, ALPENA MI 49707 US	-83.4385059	45.078044
70608	0	Week3	105	F	29	Besser Company	801 Johnson St., Alpena MI 49707 US	-83.4385059	45.078044
70500	0	Week3	105	F	30	Players Pub & Grub	113 S. Ninth St., Alpena MI 49707 US	-83.4422808	45.0687915
70622	1	Week3	105	F	31	WOLVERINE STATE CREDIT UNION	417 W. Chisholm St., Alpena MI 49707 US	-83.437022	45.065837
70502	0	Week3	105	F	32	Latitudes	307 W. Chisholm St., Alpena MI 49707 US	-83.435797	45.06455
73159	0	Week3	105	F	33	MUDDY PAWS	217 W CHISHOLM, ALPENA MI 49707 US	-83.434974	45.063837
70961	0	Week3	105	F	34	WMCR	224 WEST CHISHOLM, ALPENA MI 49707 US	-83.4348855756681	45.0634615269899
73395	1	Week3	105	F	35	MANGOS	121 WEST CHISHOLM, ALPENA MI 49707 US	-83.433654	45.062969
99053	12	Week3	105	F	36	Employment Services Inc.	110 W. Chisholm St. P.O. Box 832, Alpena MI 49707 US	-83.433956	45.062487
73355	0	Week3	105	F	37	THE FRESH PALATE	109 N SECOND, ALPENA MI 49707 US	-83.433161	45.062726
73063	7	Week3	105	F	38	ALCONA HEALTH-LINCOLN SCHOOL	309 WEST LAKE ST, ALPENA MI 49707 US	-83.429141	45.069381
		Week3	105	F		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
99152	8	Week3	105	M	1	ALPENA REGIONAL MEDICAL CENTER	1501 W. Chisholm, Alpena MI 49707 US	-83.449542	45.077664
73501	0	Week3	105	M	2	ANGRY OVEN	2570 N. ST. HELEN ROAD, ST. HELEN MI 48656 US	-84.409681	44.371628
71004	0	Week3	105	M	3	No Limits Pizza - St. Helen	2040 St. Helen Rd., St. Helen MI 48656 US	-84.409904	44.364077
71371	0	Week3	105	M	4	JEN'S HEN HOUSE	1965 N ST HELEN ROAD, St. Helen MI 48656 US	-84.410631	44.36293
73439	0	Week3	105	M	5	RICHFIELD TOWNSHIP	1410 N. ST HELEN RD, ST. HELEN MI 48656 US	-84.4095896	44.3545597
99054	28	Week3	105	M	6	CHARTER COMMUNICATIONS- WEST	3432 M-76, WEST BRANCH MI 48661 US	-84.264076	44.277772
99058	5	Week3	105	M	7	Forward #26 (W/B 2)	600 Houghton Ave. 219 N. Front St., West Branch MI 48661 US	-84.242915	44.275974
70930	0	Week3	105	M	8	G's Pizzeria	200 W. Houghton, West Branch MI 48661 US	-84.237595	44.276007
99080	3	Week3	105	M	9	MERCANTILE BANK	502 W. HOUGHTON, WEST BRANCH MI 48661 US	-84.241748	44.275974
70927	0	Week3	105	M	10	Logger's Depot	314 W. Houghton P.O. Box 837, West Branch MI 48661 US	-84.239256	44.276049
73438	0	Week3	105	M	11	BUCK'S COUNTRY COOKIN'	105 PLAZA DR, WEST BRANCH MI 48661 US	-84.225457	44.276041
70926	0	Week3	105	M	12	Miller Construction	262 W. M-55, West Branch MI 48661 US	-84.1367732	44.2774422
99080	1	Week3	105	M	13	MERCANTILE BANK	2087 S M-76, WEST BRANCH MI 48661 US	-84.221196	44.274821
73304	0	Week3	105	M	14	TIM HORTON'S	2960 COOK RD, WEST BRANCH MI 48661 US	-84.226168	44.250415
70932	0	Week3	105	M	15	Quality Inn	2980 Cook Rd P.O. Box 369, West Branch MI 48661 US	-84.226817	44.249914
99058	42	Week3	105	M	16	LUMBER JACK	2980 COOK RD, WEST BRANCH MI 48661 US	-84.226817	44.249914
99058	12	Week3	105	M	17	FORWARDS	2980 Cook Rd. 219 N. Front St., West Branch MI 48661 US	-84.226817	44.249914
73149	0	Week3	105	M	18	APPLEBEES	2992 COOK RD, WEST BRANCH MI 48661 US	-84.226401	44.248106
70918	0	Week3	105	M	19	ULTIMATE CASTING & MACHINE LLC	3977 M-30, West Branch MI 48661 US	-84.2664928	44.2210347
71009	0	Week3	105	M	20	Secord Lake Eagles	3485 Lakeshore Dr., Gladwin MI 48624 US	-84.329258	44.068664
99058	2	Week3	105	M	21	FORWARD # 11 (ALGER)	1990 Brock Rd. (M-33) 219 N. Front St., Alger MI 48610 US	-84.126462	44.141082
		Week3	105	M		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
99152	8	Week3	105	R	1	ALPENA REGIONAL MEDICAL CENTER	1501 W. Chisholm, Alpena MI 49707 US	-83.449542	45.077664
71172	0	Week3	105	R	2	Glennie Tavern	3229 E. State Rd., Glennie MI 48737 US	-83.725416	44.561178
99161	00119	Week3	105	R	3	ROGERS FOOD PRIDE 4505 F. A.	3257 STATE RD, GLENNIE MI 48737 US	-83.724404	44.56014
73392	0	Week3	105	R	4	DOCKSIDE MARINA	4320 STATE RD, GLENNIE MI 48737 US	-83.697923	44.533168
73294	0	Week3	105	R	5	EAGLE RIDGE GOLF COURSE	3501 STATE RD, GLENNIE MI 48737 US	-83.721237	44.553344
99126	6	Week3	105	R	6	Glennie Ace Hardware	3280 State Rd., Glennie MI 48737 US	-83.725294	44.559703
99062	119	Week3	105	R	7	ROGER'S FOOD PRIDE 4505	3257 State Rd., Glennie MI 48737 US	-83.724404	44.56014
71349	0	Week3	105	R	8	Scenic Riverwood Bar & Restaur	4700 McKinley, Mio MI 48674 US	-83.939736	44.646793
71303	0	Week3	105	R	9	Pioneer Store	432 North Mt.Tom Rd., Mio MI 48647 US	-84.1298	44.65623
99161	115	Week3	105	R	10	FAMILY FARE #1508 FIRST AID	305 MORENCI POB 549, MIO MI 48647 US	-84.1309335	44.6548057
99061	115	Week3	105	R	11	FAMILY FARE #1508	305 MORENCI PO BOX 549, MIO MI 48647 US	-84.1309335	44.6548057
71314	0	Week3	105	R	12	Mio Saloon	106 Morenci, Mio MI 48647 US	-84.1303788	44.6519613
73404	9	Week3	105	R	13	THUNDER BAY HEALTH-MIO	1110 W 8TH STREET, MIO MI 48647 US	-84.144435	44.653265
71423	0	Week3	105	R	14	American Legion #162	3590 Legion Drive P.O. Box 186, Luzerne MI 48636-0186 US	-84.275233	44.613514
73434	0	Week3	105	R	15	MA DEETER'S	2262 DETER RD, LUZERNE MI 48636 US	-84.271929	44.615597
71261	0	Week3	105	R	16	MDOT MIO	1163 M-72 P.O. Box 437, Mio MI 48647 US	-84.149035	44.6475233
71309	0	Week3	105	R	17	LASHLEY FUNERAL HOME, INC.	318 PEARL, MIO MI 48647 US	-84.1328725	44.649005
71319	0	Week3	105	R	18	ELLIE'S 12 TABLES	611 Morenci Ave., Mio MI 48647 US	-84.1298592705979	44.6433329554874
71308	0	Week3	105	R	19	Mike's Auto & Glass	525 S. Morenci Ave P.O.Box 532, Mio MI 48647 US	-84.129617	44.646595
71295	0	Week3	105	R	20	Oscoda County Sheriff	301 S MORENCI AVE, Mio MI 48647 US	-84.129306	44.649812
99082	11	Week3	105	R	21	Sunrise Convenience Store #28	300 S Morenci, Mio MI 48647 US	-84.130555	44.649682
99046	9	Week3	105	R	22	Alpena Oil - Mio	222 MORENCI AVE., Mio MI 48647 US	-84.130463	44.650409
71307	0	Week3	105	R	23	Blair's Service	210 S. M-33, Mio MI 48647 US	-84.13044	44.650903
71313	0	Week3	105	R	24	Dwaynes Precision Collison	33 W. Troyer, Mio MI 48647 US	-84.1312282	44.6824097
71432	0	Week3	105	R	25	Country Corners Bulk Foods	1284 W. Kittle Rd., Mio MI 48647 US	-84.1814555	44.696731
73449	0	Week3	105	R	26	COUNTRY FEED SUPPLY	389 W. KITTLE RD, MIO MI 48647 US	-84.14791	44.695174
73513	0	Week3	105	R	27	THE FARM KITCHEN	50 W. KITTLE ROAD, MIO MI 48647 US	-84.130544	44.695983
73308	0	Week3	105	R	28	HIGHLAND LUMBER	693 E KITTLE RD, MIO MI 48647 US	-84.1043058	44.6963158
73404	7	Week3	105	R	29	THUNDER BAY HEALTH-FAIRVIEW	1910 E. MILLER RD., FAIRVIEW MI 48621 US	-84.0545117	44.7245917
99080	8	Week3	105	R	30	MERCANTILE BANK	1979 E. MILLER RD, FAIRVIEW MI 48621 US	-84.051966	44.725372
71346	0	Week3	105	R	31	CLIFF'S FAIRVIEW GARAGE	1998 E. MILLER RD. PO BOX 224, FAIRVIEW MI 48621 US	-84.05088	44.724851
71342	0	Week3	105	R	32	Fairview Enterprises	4701 E MILLER RD M-72, Fairview MI 48621 US	-83.941707904955	44.7211911139216
70551	0	Week3	105	R	33	River's Edge Golf Course	6373 Werth Rd., Alpena MI 49707 US	-83.574395	44.97872
73227	0	Week3	105	R	34	EVERETT GOODRICH INC	3851 WERTH RD, ALPENA MI 49707 US	-83.524533	45.009757
70538	0	Week3	105	R	35	Eagles	1960 M-32 West, Alpena MI 49707 US	-83.491251	45.0622913
		Week3	105	R		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
99152	8	Week3	105	T	1	ALPENA REGIONAL MEDICAL CENTER	1501 W. Chisholm, Alpena MI 49707 US	-83.449542	45.077664
71301	0	Week3	105	T	2	Luzerne Express	3535 W. Park (M-72), Luzerne MI 48636 US	-84.2729145	44.61523
99082	8	Week3	105	T	3	Sunrise Convenience Store #20	1747 North M-76 69245 Burke Drive, St. Helen MI 48656 US	-84.4241261423783	44.3817834756186
73480	0	Week3	105	T	4	MR. B'S DELI & CAFE	2343 N. ST HELEN ROAD, ST HELEN MI 48655 US	-84.410592	44.368503
99058	15	Week3	105	T	5	Forwards - St. Helen	2007 N. M-36 St. 219 N. Front St., St. Helen MI 48656 US	-84.410567	44.363756
99080	0	Week3	105	T	6	MERCANTILE BANK	1990 N ST HELEN RD, ST HELEN MI 48656 US	-84.409618	44.363218
99046	17	Week3	105	T	7	Louie's Market - St. Helen	1025 N St. 235 Water St., St. Helen MI 48656 US	-84.41105	44.349607
70337	0	Week3	105	T	8	FIREHOUSE BAR & GRILL	465 N HELEN RD., ST HELEN MI 48656 US	-84.410732	44.341313
73432	0	Week3	105	T	9	M&B TRUCKING	166 W. M-55, WEST BRANCH MI 48661 US	-84.1322998	44.2776412
99031	96	Week3	105	T	10	BLARNEY CASTLE	619 M-33, ROSE CITY MI 48854 US	-84.11575	44.414607
99080	2	Week3	105	T	11	MERCANTILE BANK	505 BENNETT ST, ROSE CITY MI 48654 US	-84.115599	44.417332
71040	0	Week3	105	T	12	No Limits Pizza & Pool	111 E. Main, Rose City MI 48654 US	-84.115675	44.421717
99058	6	Week3	105	T	13	Forward #27 (Rose City)	103 N Williams St, Rose City, MI 48654, Rose City MI 48654 US	-84.116535	44.421767
99061	109	Week3	105	T	14	FAMILY FARE #1505	2626 N. M-33 PO BOX 480, ROSE CITY MI 48654 US	-84.1163119416857	44.4293661802041
99161	109	Week3	105	T	15	FAMILY FARE #1505 FIRST AID	2626 N. M-33 P.O. BOX 480, ROSE CITY MI 48654 US	-84.1163119416857	44.4293661802041
71033	0	Week3	105	T	16	Allen's Auto	3845 N. M-33, Rose City MI 48654 US	-84.127604	44.445697
		Week3	105	T		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
70590	0	Week3	105	W	1	Superior Fabricating	320 N. 11th St P.O. Box 501, Alpena MI 49707 US	-83.4405868	45.0726453
99152	6	Week3	105	W	2	Alpena General Hospital	1501 W. Chisholm St., Alpena MI 49707 US	-83.449542	45.077664
99152	8	Week3	105	W	3	ALPENA REGIONAL MEDICAL CENTER	1501 W. Chisholm, Alpena MI 49707 US	-83.449542	45.077664
73448	0	Week3	105	W	4	MATTHEWS MILL	6400 EAST COUNTY LINE ROAD, SOUTH BRANCH MI 48761 US	-83.88196	44.4617417
70906	0	Week3	105	W	5	Long Lake Bar	5002 N. Main, Long Lake MI 48743 US	-83.874712	44.422086
73542	0	Week3	105	W	6	GRUMPY GUNNY'S	4949 N. LONG LAKE RD, HALE MI 48739 US	-83.872852	44.419852
71018	0	Week3	105	W	7	Parkview Acres Inc.	2575 E. Rose City Rd., Lupton MI 48635 US	-84.023119	44.421885
73486	0	Week3	105	W	8	KIMMIES PUB & GRUB	1869 GREENWOOD ROAD, PRESCOTT MI 48756 US	-84.050231	44.183814
73503	0	Week3	105	W	9	DEE'S PIZZA PAD LLC	2100 GREENWOOD ROAD, PRESCOTT MI 48756 US	-84.040535	44.183219
71327	0	Week3	105	W	10	MISS MICHELE'S	2370 GREENWOOD RD 5142 LUCINDA, PRESCOTT MI 48756 US	-84.030696	44.182466
73553	0	Week3	105	W	11	MARY'S KOUNTRY KORNER	2005 N. MELITA RD, STERLING MI 48659 US	-84.007894	44.141966
99161	00118	Week3	105	W	12	ROGERS FAMILY FOODS 4985 F.A.	3195 M-65, HALE MI 48739 US	-83.806106	44.371555
99062	118	Week3	105	W	13	ROGERS FAMILY FOODS 4985	3195 M-65, HALE MI 48739 US	-83.806106	44.371555
73467	0	Week3	105	W	14	MAIN STREET PIZZA & BBQ	3150 N M-65, HALE MI 48739 US	-83.804089	44.370594
71066	0	Week3	105	W	15	Bernard Building	395 S. Washington P.O. Box 190, Hale MI 48739 US	-83.8030367	44.3752177
71067	0	Week3	105	W	16	Alwards Market	118 S. Washington, Hale MI 48739 US	-83.805311	44.376861
99058	9	Week3	105	W	17	Forward #53 (Hale Main St.)	101 Main St. 219 N. Front St., Hale MI 48739 US	-83.805547	44.377586
99058	7	Week3	105	W	18	Forward #28 (Hale)	103 Washington 219 N. Front St., Hale MI 48739 US	-83.804628	44.377797
99120	5	Week3	105	W	19	M BANK-RIPLEY	468 RIPLEY, ALPENA MI 49707 US	-83.452414	45.057775
70632	0	Week3	105	W	20	Century 21 Realty	605 Ripley Blvd, Alpena MI 49707 US	-83.451858138292	45.058300821646
73393	0	Week3	105	W	21	SCHULZE, OSWALD, MILLER & EDWA	120 N. RIPLEY, ALPENA MI 49707 US	-83.451772	45.062343
70493	0	Week3	105	W	22	ALPENA CAR CARE	901 Washington, Alpena MI 49707 US	-83.452404	45.061989
