Acct #	Cust #	Week #	New Rt	New Delivery Day	New Stop	Customer Name	DisplayAddressFull	X_Longitude	Y_Latitude
73309	0	Week2	103	R	37	BOB-A-LU MARKET & HARDWARE	10010 WERTH RD, HERRON MI 49744 US	-83.647248	44.9827698
		Week2	103	R		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
99031	110	Week2	103	T	1	BLARNEY WATERS	10703 OLD US 27 SOUTH, WATERS MI 49797 US	-84.698233	44.877115
71046	0	Week2	103	T	2	Michigan Spine & Pain	5059 OLD US 27 SOUTH, Gaylord MI 49735 US	-84.68129	44.958252
73536	0	Week2	103	T	3	VALLEY TRUCK PARTS	2483 DICKERSON RD, GAYLORD MI 49735 US	-84.686926	44.996759
71123	0	Week2	103	T	4	Dowkers Meat Market	2104 Birch Manor, Gaylord MI 49735 US	-84.65516	45.000054
99058	36	Week2	103	T	5	FORWARDS/SUBWAY-308	2859 S OTSEGO AVE, GAYLORD MI 49735 US	-84.67626	44.990319
99058	14	Week2	103	T	6	Forwards - Gaylord South 144	2870 S. Ostego Ave. P.O. Box 1457, Gaylord MI 49735 US	-84.677631	44.99067
99031	58	Week2	103	T	7	BLARNEY CASTLE #484	2778 OLD 27 SOUTH, GAYLORD MI 49734 US	-84.6769707308092	44.9888972510964
71106	0	Week2	103	T	8	LAPPAN'S OF GAYLORD	4085 Old 27, Gaylord MI 49735 US	-84.681199	44.971541
		Week2	103	T		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
71286	0	Week2	103	W	1	Timothy's Lewiston Lodge	1525 Fleming, Lewiston MI 49756 US	-84.313882	44.863029
73052	0	Week2	103	W	2	TALLEY'S BAR	2981 KNEELAND, LEWISTON MI 49756 US	-84.305036	44.883718
73048	0	Week2	103	W	3	H. B. CARBIDE COMPANY #192	4210 DOYLE DR, LEWISTON MI 49756 US	-84.300387	44.901605
71277	0	Week2	103	W	4	H. B. CARBIDE COMPANY #192	4210 DOYLE DR, Lewiston MI 49756 US	-84.300387	44.901605
99054	36	Week2	103	W	5	CHARTER COMMUNICATIONS	408 WEST 4TH ST, GAYLORD MI 49735 US	-84.679088	45.02402
99058	35	Week2	103	W	6	FORWARDS/SUBWAY-307	400 WEST MAIN, GAYLORD MI 49735 US	-84.678717	45.028005
70723	1	Week2	103	W	7	GAYLORD ORAL SURGERY	400 WEST MAIN ST. SUITE 113, GAYLORD MI 49735 US	-84.678717	45.028005
99031	162	Week2	103	W	8	BLARNEY CASTLE EZ MART #891	8114 MILLS ST, VANDERBILT MI 49795 US	-84.662776	45.143883
71115	0	Week2	103	W	9	Earthworks Enterprises	5584 E. M-32, Gaylord MI 49735 US	-84.5494358	45.0051498
71372	0	Week2	103	W	10	Paul's Pub	10757 M-32 P.O. Box 45, Johannesburg MI 49751 US	-84.457575	44.985484
		Week2	103	W		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
99046	5	Week3	103	F	1	DIAMOND SHELL OIL	235 WATER ST, ALPENA MI 49707 US	-83.4293885	45.0615955
70483	0	Week3	103	F	2	Alpena City Garage-uniforms	208 N. First St., Alpena MI 49707 US	-83.431224	45.06168
70483	1	Week3	103	F	3	ALPENA CITY GARAGE-MATS	208 N. FIRST STREET, ALPENA MI 49707 US	-83.431224	45.06168
70483	2	Week3	103	F	4	ALPENA PUBLIC SAFETY	208 N. FIRST STREET, ALPENA MI 49707 US	-83.431224	45.06168
70483	3	Week3	103	F	5	ALPENA CITY HALL	208 N. FIRST STREET, ALPENA MI 49707 US	-83.431224	45.06168
73530	0	Week3	103	F	6	RED BRICK TAP & BARREL	109 RIVER STREET, ALPENA MI 49707 US	-83.432515	45.063245
73140	0	Week3	103	F	7	SPECIFICATIONS STONE PRODUCTS	1009 LONG LAKE AVE, ALPENA MI 49707 US	-83.4258967	45.081886
73152	0	Week3	103	F	8	ALPENA COLLEGE - PAPER ACCT	666 JOHNSON STREET, ALPENA MI 49707 US	-83.4451563	45.0810807
73063	1	Week3	103	F	9	DENTAL SERVICES	1185 US - 23 NORTH, ALPENA MI 49707 US	-83.458447	45.091083
73063	0	Week3	103	F	10	ALPENA SERVICES	1185 US - 23 NORTH, ALPENA MI 49707 US	-83.458447	45.091083
70552	0	Week3	103	F	11	Larry's Collision	1212 US-23 North, Alpena MI 49707 US	-83.456777	45.092603
70528	0	Week3	103	F	12	Perch's IGA	1025 US-23 North Hwy., Alpena MI 49707 US	-83.457001	45.085124
99046	7	Week3	103	F	13	LONG RAPIDS SHELL OIL	999 LONG RAPIDS RD, ALPENA MI 49707 US	-83.47291	45.078439
73082	0	Week3	103	F	14	MID MICH PHYS GRP GEN SURGERY	311 LONG RAPIDS PLAZA, ALPENA MI 49707 US	-83.46437	45.0780967
73316	0	Week3	103	F	15	MEDILODGE OF ALPENA	301 LONG RAPIDS, ALPENA MI 49707 US	-83.462477	45.078165
73450	0	Week3	103	F	16	ADVANCED DERMATOLOGY	105 ARBOR LANE, ALPENA MI 49707 US	-83.460158	45.078669
99031	63	Week3	103	F	17	BLARNEY CASTLE #224	1035 W. CHISHOLM ST, ALPENA MI 49707 US	-83.444203	45.071966
99046	6	Week3	103	F	18	CHISHOLM SHELL OIL	1017 CHISHOLM ST, ALPENA MI 49707 US	-83.443944	45.071511
70531	0	Week3	103	F	19	MCINERNEY CHRYSLER, DODGE JEEP	832 W. Chisholm, Alpena MI 49707 US	-83.442668	45.069518
70597	0	Week3	103	F	20	John Boy's	817 W. Chisholm, Alpena MI 49707 US	-83.44171	45.0697
70521	0	Week3	103	F	21	Beaver's Automotive	600 N. Ripley, Alpena MI 49707 US	-83.452327	45.058731
99031	65	Week3	103	F	22	BLARNEY CASTLE #228	1000 M-32 WEST, ALPENA MI 49707 US	-83.47269	45.062484
70690	0	Week3	103	F	23	Hunan Restaurant	1283 M-32 West, Alpena MI 49707 US	-83.47685	45.061133
99052	0	Week3	103	F	24	APS SENIOR HIGH SCHOOL	2373 Gordon Rd., Alpena MI 49707 US	-83.466161	45.036612
99052	6	Week3	103	F	25	APS THUNDER BAY JR HIGH	2373 Gordon Rd., Alpena MI 49707 US	-83.466161	45.036612
99052	2	Week3	103	F	26	APS ELLA WHITE ELEMENTARY	2373 Gordon Rd., Alpena MI 49707 US	-83.466161	45.036612
70495	0	Week3	103	F	27	North Coney Island	2668 US-23 South, Alpena MI 49707 US	-83.466306	45.034935
99031	64	Week3	103	F	28	BLARNEY CASTLE #225	2222 US 23 SO., ALPENA MI 49707 US	-83.4644534220908	45.0321696966945
70526	0	Week3	103	F	29	C & S Carrier	3224 US-23 SOUTH, ALPENA MI 49707 US	-83.4658757	45.0253117
70959	0	Week3	103	F	30	Kipfmiller	2584 US 23 S., Alpena MI 49707 US	-83.464327	45.03647
70587	0	Week3	103	F	31	BOBS MUFFLER & REPAIR	2277 US-23 SOUTH COMPANY 101, Alpena MI 49707 US	-83.457327	45.0430647
70533	0	Week3	103	F	32	Ball Tire	620 S. Ripley Blvd., Alpena MI 49707 US	-83.453931	45.046389
70516	0	Week3	103	F	33	Lappan Agency	180 S. Ripley, Alpena MI 49707 US	-83.452505	45.051117
70687	0	Week3	103	F	34	DEAN ARBOUR FORD LINCOLN MERCU	1001 US-23 North, Alpena MI 49707 US	-83.4450988	45.0503698
70584	0	Week3	103	F	35	Bannan Funeral Home	222 S. Second Ave., Alpena MI 49707 US	-83.435133	45.060805
99120	0	Week3	103	F	36	MBANK	100 S. SECOND AVE., ALPENA MI 49707 US	-83.433748	45.061758
73551	0	Week3	103	F	37	HOPSIDE BREWERY	129 W. CHISHOLM ST., ALPENA MI 49707 US	-83.433987	45.063127
		Week3	103	F		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
99061	110	Week3	103	M	1	FAMILY FARE #1510	829 W. MAIN POB 580, GAYLORD MI 49734 US	-84.684313	45.025745
99161	110	Week3	103	M	2	FAMILY FARE #1510 FIRST AID	829 W. MAIN POB 580, GAYLORD MI 49734 US	-84.684313	45.025745
99061	111	Week3	103	M	3	FAMILY FARE #1510 MEAT	829 W. MAIN POB 580, GAYLORD MI 49734 US	-84.684313	45.025745
99061	120	Week3	103	M	4	FAMILY FARE #1510-DAIRY QUEEN	829 W. MAIN POB 580, GAYLORD MI 49734 US	-84.684313	45.025745
99061	118	Week3	103	M	5	FAMILY FARE #1510-DELI	829 W. MAIN POB 580, GAYLORD MI 49734 US	-84.684313	45.025745
99061	117	Week3	103	M	6	FAMILY FARE #1510-BAKERY	829 W. MAIN POB 580, GAYLORD MI 49734 US	-84.684313	45.025745
99061	116	Week3	103	M	7	FAMILY FARE #1510-STARBUCKS	829 W. MAIN POB 580, GAYLORD MI 49734 US	-84.684313	45.025745
99051	54	Week3	103	M	8	JET'S PIZZA MI-058	111 WEST STREET, GAYLORD MI 49735 US	-84.68651	45.027824
71008	0	Week3	103	M	9	WCISEL CONSTRUCTION	1054 ANNA DR, GAYLORD MI 49735 US	-84.695003	45.029955
73312	0	Week3	103	M	10	BIG BOY GAYLORD	1359 N MAIN, GAYLORD MI 49735 US	-84.695808	45.026981
73443	0	Week3	103	M	11	PANERA BREAD	1386 WEST MAIN, GAYLORD MI 49735 US	-84.699039	45.02785
99031	133	Week3	103	M	12	GAYLORD WEST EZ MART #488	3400 M32 WEST, GAYLORD MI 49735 US	-84.739922	45.027891
71087	0	Week3	103	M	13	NORTHSPORT PHYSICAL TERAPY	1622 DICKERSON RD., GAYLORD MI 49735 US	-84.688438	45.009033
73453	0	Week3	103	M	14	GREAT LAKES PLUMBING	901 DICKENSON, GAYLORD MI 49735 US	-84.687147	45.0177407
99058	13	Week3	103	M	15	Forwards - Gaylord North 147	1025 W. Main R#2 P.O. Box 652, Gaylord MI 49735 US	-84.691373	45.026844
99161	203	Week3	103	M	16	SPARTAN #838 FIRST AID	835 W. MAIN STREET, GAYLORD MI 49734 US	-84.685908	45.027006
99061	203	Week3	103	M	17	SPARTAN QUICK STOP #838	835 W. MAIN STREET, GAYLORD MI 49734 US	-84.685908	45.027006
71121	0	Week3	103	M	18	Gaylord Eye Care Center	829 W. Main Suite E, Gaylord MI 49735 US	-84.684313	45.025745
73245	0	Week3	103	M	19	H&R BLOCK-SPAP INC	604 WEST MAIN, GAYLORD MI 49735 US	-84.681436	45.02778
71094	0	Week3	103	M	20	MDOT-Gaylord	1088 M-32 East, Gaylord MI 49735 US	-84.6456157	45.026336
73416	0	Week3	103	M	21	HEALTH DEPT OF NW MICH	95 LIVINGSTON BLVD, GAYLORD MI 49735 US	-84.670057	45.04325
73546	0	Week3	103	M	22	E3 EVENTS & BJ'S	977 N. CENTER, GAYLORD MI 49734 US	-84.674762	45.040838
71112	0	Week3	103	M	23	BJ'S CATERING AND CONFERENCE	990 N. Center P.O. Box 1120, Gaylord MI 49734 US	-84.673417	45.040649
71100	0	Week3	103	M	24	Mid-North Printing	316 W. Second St., Gaylord MI 49735 US	-84.6781005	45.0257317
71413	0	Week3	103	M	25	Bronco Oil	231 S. Indiana P.O. Box 1237, Gaylord MI 49735 US	-84.679231	45.024573
73045	0	Week3	103	M	26	ZIP'S HARLEY DAVIDSON	980 S. WISCONSIN AVE., GAYLORD MI 49735 US	-84.682025	45.016724
73335	0	Week3	103	M	27	COMMUNITY FINANCIAL-GAYLORD	333 COMMERCE BLVD, GAYLORD MI 49735 US	-84.67671	45.0129733
73437	0	Week3	103	M	28	JO JO'S MARKET	1459 S. OTSEGO AVE, GAYLORD MI 49735 US	-84.676447	45.010424
		Week3	103	M		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
71267	0	Week3	103	R	1	Atlanta Motel	12520 STATE ST P.O. Box 206, Atlanta MI 49709 US	-84.142475	45.004433
71273	0	Week3	103	R	2	LUCKY D'S LLC	12434 STATE ST PO BOX 209, Atlanta MI 49709 US	-84.144562	45.004426
73463	0	Week3	103	R	3	WINSTON CORNER SUNOCO	11310 MAIN ST, ATLANTA MI 49709 US	-84.144059	45.004447
73403	0	Week3	103	R	4	CHATTERS BULLPEN BAR & GRILL	12350 MAIN ST, ATLANTA MI 49707 US	-84.146015	45.004402
71265	0	Week3	103	R	5	CANADA CREEK RANCH	23500 RANCH HOUSE TRAIL, ATLANTA MI 49709 US	-84.20817	45.177193
73122	0	Week3	103	R	6	FREESE HYDRAULICS	1088 WALTER ST, ALPENA MI 49707 US	-83.4924785	45.0628138
70644	0	Week3	103	R	7	Alpena Diesel Service	1700 M-32 West, Alpena MI 49707 US	-83.486143	45.06225
70665	0	Week3	103	R	8	Alpena Auto Electric	1643 M-32, Alpena MI 49707 US	-83.4850017	45.06119
73470	1	Week3	103	R	9	BIGGBY #557	1253 M-32, ALPENA MI 49707 US	-83.481414	45.059646
70525	0	Week3	103	R	10	Applebee's	1468 M-32 W., Alpena MI 49707 US	-83.480414	45.062023
70509	0	Week3	103	R	11	R.A. Townsend Co.	1100 N. Bagley St., Alpena MI 49707 US	-83.473222	45.063711
71382	0	Week3	103	R	12	H P C Credit Union	300 S. RIPLEY, Alpena MI 49707 US	-83.4525433	45.05057
70474	0	Week3	103	R	13	Gambles	2534 US-23 South, Alpena MI 49707 US	-83.464016	45.037909
70650	0	Week3	103	R	14	N.E.M.S.C.A. (Annex)	2569 US-23 South 2375 Gordon Rd., Alpena MI 49707 US	-83.4628067	45.037163
70581	0	Week3	103	R	15	Overhead Door Company	2550 U.S. 23 S., Alpena MI 49707 US	-83.4642022	45.0373118
73472	0	Week3	103	R	16	ZEN 24 HR FITNESS	2581 B US 23 SOUTH, ALPENA MI 49707 US	-83.4630317	45.0366367
99053	16	Week3	103	R	17	I2P	2380 US-23, ALPENA MI 49707 US	-83.4644563976655	45.0321403227185
70540	0	Week3	103	R	18	Mid-Pointe Convenience	4199 Werth Rd., Alpena MI 49707 US	-83.526042	44.995764
99052	7	Week3	103	R	19	Wilson School	2373 Gordon Rd., Lachine MI 49753 US	-83.645867	45.004963
70790	0	Week3	103	R	20	Natural Gas Compression	16950 M 32, M33, ATLANTA MI 49707 US	-84.0544197	45.0091192
71262	0	Week3	103	R	21	MDOT ATLANTA	13490 M-32/M-33 P.O. Box 437, Atlanta MI 49709 US	-84.1232748	45.008901
99047	4	Week3	103	R	22	Alp-Alcona C.U. (Atlanta)	12285 JEROME ST., ATLANTA MI 49709 US	-84.147215	45.004932
73404	4	Week3	103	R	23	Thunder Bay Health - Atlanta 2	11899 M-32 W, Atlanta MI 49709 US	-84.1553572	45.0067353
99152	3	Week3	103	R	24	ATLANTA IMAGING DEPT.	11899 M-32, ATLANTA MI 48670 US	-84.1553572	45.0067353
71269	0	Week3	103	R	25	Eagles	10980 M-32 West, Atlanta MI 49709 US	-84.173984	45.008552
99061	114	Week3	103	R	26	FAMILY FARE #1515	5105 CO. RD 612 PO Box 40, LEWISTON MI 49756 US	-84.290873	44.883137
99161	114	Week3	103	R	27	FAMILY FARE #1515 FIRST AID	5105 CO. RD 612 POB 40, LEWISTON MI 49756 US	-84.290873	44.883137
99082	12	Week3	103	R	28	SUNRISE STORE #6	4831 SAILING AVE, LEWISTON MI 49756 US	-84.297311	44.88335
71278	0	Week3	103	R	29	The Villager Restaurant	1329 Pine Point, Lewiston MI 49756 US	-84.2889762	44.8594852
71280	0	Week3	103	R	30	Redwood Steakhouse	4965 SALLING AVE, LEWSITON MI 49756 US	-84.293382	44.883422
		Week3	103	R		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
99031	110	Week3	103	T	1	BLARNEY WATERS	10703 OLD US 27 SOUTH, WATERS MI 49797 US	-84.698233	44.877115
73537	0	Week3	103	T	2	SWAMP II	6549 N OLD 27, FREDERIC MI 49733 US	-84.755297	44.779558
99063	4	Week3	103	T	3	DTE ENERGY	1257 W. Old State Rd. 3820 South Lachance Rd., Gaylord MI 49735 US	-84.6907232	44.9150748
71046	0	Week3	103	T	4	Michigan Spine & Pain	5059 OLD US 27 SOUTH, Gaylord MI 49735 US	-84.68129	44.958252
71106	0	Week3	103	T	5	LAPPAN'S OF GAYLORD	4085 Old 27, Gaylord MI 49735 US	-84.681199	44.971541
73536	0	Week3	103	T	6	VALLEY TRUCK PARTS	2483 DICKERSON RD, GAYLORD MI 49735 US	-84.686926	44.996759
71123	0	Week3	103	T	7	Dowkers Meat Market	2104 Birch Manor, Gaylord MI 49735 US	-84.65516	45.000054
99058	36	Week3	103	T	8	FORWARDS/SUBWAY-308	2859 S OTSEGO AVE, GAYLORD MI 49735 US	-84.67626	44.990319
99058	14	Week3	103	T	9	Forwards - Gaylord South 144	2870 S. Ostego Ave. P.O. Box 1457, Gaylord MI 49735 US	-84.677631	44.99067
99031	58	Week3	103	T	10	BLARNEY CASTLE #484	2778 OLD 27 SOUTH, GAYLORD MI 49734 US	-84.6769707308092	44.9888972510964
		Week3	103	T		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
73048	0	Week3	103	W	1	H. B. CARBIDE COMPANY #192	4210 DOYLE DR, LEWISTON MI 49756 US	-84.300387	44.901605
71277	0	Week3	103	W	2	H. B. CARBIDE COMPANY #192	4210 DOYLE DR, Lewiston MI 49756 US	-84.300387	44.901605
73052	0	Week3	103	W	3	TALLEY'S BAR	2981 KNEELAND, LEWISTON MI 49756 US	-84.305036	44.883718
73036	0	Week3	103	W	4	LEWISTON SENIOR CENTER	2811 KNEELAND, LEWISTON MI 49756 US	-84.304975	44.881304
73455	0	Week3	103	W	5	THE BAKLAVA SHOP	2889 KNEELAND ST, LEWISTON MI 49756 US	-84.305015	44.882423
71283	0	Week3	103	W	6	Montmorency Medical Clinic	3040 BOURN ST, LEWISTON MI 49756 US	-84.299086	44.884802
71276	0	Week3	103	W	7	Iron Kettle	4737 SALILNG COUNTY RD 612, Lewiston MI 49756 US	-84.298269	44.883775
99126	5	Week3	103	W	8	LEWISTON ACE HARDWARE	4910 SALLING AVE. PO Box 876, LEWISTON MI 49756 US	-84.294559	44.884919
73335	4	Week3	103	W	9	COMMUNITY FINANCIAL-LEWISTON	4970 SAILING AVE, LEWISTON MI 49756 US	-84.29346	44.884461
99120	1	Week3	103	W	10	MBANK - LEWISTON	2885 S. Co Rd. 489 PO BOX 673, Lewiston MI 49756 US	-84.292461	44.882945
71302	0	Week3	103	W	11	Parmalee Trading Post	78 Red Oak Rd., Lewiston MI 49765 US	-84.291434	44.683695
71286	0	Week3	103	W	12	Timothy's Lewiston Lodge	1525 Fleming, Lewiston MI 49756 US	-84.313882	44.863029
71281	0	Week3	103	W	13	TWIN LAKES AUTO REPAIR	1080 Co. Rd. 612, Lewiston MI 49756 US	-84.369799	44.884138
71088	0	Week3	103	W	14	Charlton Township Hall	10900 E. M-32, Johannesburg MI 49751 US	-84.456284	44.984959
99058	35	Week3	103	W	15	FORWARDS/SUBWAY-307	400 WEST MAIN, GAYLORD MI 49735 US	-84.678717	45.028005
70723	1	Week3	103	W	16	GAYLORD ORAL SURGERY	400 WEST MAIN ST. SUITE 113, GAYLORD MI 49735 US	-84.678717	45.028005
99054	36	Week3	103	W	17	CHARTER COMMUNICATIONS	408 WEST 4TH ST, GAYLORD MI 49735 US	-84.679088	45.02402
99031	162	Week3	103	W	18	BLARNEY CASTLE EZ MART #891	8114 MILLS ST, VANDERBILT MI 49795 US	-84.662776	45.143883
71115	0	Week3	103	W	19	Earthworks Enterprises	5584 E. M-32, Gaylord MI 49735 US	-84.5494358	45.0051498
71372	0	Week3	103	W	20	Paul's Pub	10757 M-32 P.O. Box 45, Johannesburg MI 49751 US	-84.457575	44.985484
		Week3	103	W		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
99046	6	Week4	103	F	1	CHISHOLM SHELL OIL	1017 CHISHOLM ST, ALPENA MI 49707 US	-83.443944	45.071511
73492	0	Week4	103	F	2	DAIRY QUEEN	600 W. CHISOLM, ALPENA MI 49707 US	-83.439417	45.067113
70483	0	Week4	103	F	3	Alpena City Garage-uniforms	208 N. First St., Alpena MI 49707 US	-83.431224	45.06168
70483	1	Week4	103	F	4	ALPENA CITY GARAGE-MATS	208 N. FIRST STREET, ALPENA MI 49707 US	-83.431224	45.06168
70483	2	Week4	103	F	5	ALPENA PUBLIC SAFETY	208 N. FIRST STREET, ALPENA MI 49707 US	-83.431224	45.06168
99046	5	Week4	103	F	6	DIAMOND SHELL OIL	235 WATER ST, ALPENA MI 49707 US	-83.4293885	45.0615955
70483	3	Week4	103	F	7	ALPENA CITY HALL	208 N. FIRST STREET, ALPENA MI 49707 US	-83.431224	45.06168
70687	0	Week4	103	F	8	DEAN ARBOUR FORD LINCOLN MERCU	1001 US-23 North, Alpena MI 49707 US	-83.4450988	45.0503698
70587	0	Week4	103	F	9	BOBS MUFFLER & REPAIR	2277 US-23 SOUTH COMPANY 101, Alpena MI 49707 US	-83.457327	45.0430647
99052	0	Week4	103	F	10	APS SENIOR HIGH SCHOOL	2373 Gordon Rd., Alpena MI 49707 US	-83.466161	45.036612
99052	6	Week4	103	F	11	APS THUNDER BAY JR HIGH	2373 Gordon Rd., Alpena MI 49707 US	-83.466161	45.036612
99052	2	Week4	103	F	12	APS ELLA WHITE ELEMENTARY	2373 Gordon Rd., Alpena MI 49707 US	-83.466161	45.036612
70495	0	Week4	103	F	13	North Coney Island	2668 US-23 South, Alpena MI 49707 US	-83.466306	45.034935
70526	0	Week4	103	F	14	C & S Carrier	3224 US-23 SOUTH, ALPENA MI 49707 US	-83.4658757	45.0253117
99031	64	Week4	103	F	15	BLARNEY CASTLE #225	2222 US 23 SO., ALPENA MI 49707 US	-83.4644534220908	45.0321696966945
70959	0	Week4	103	F	16	Kipfmiller	2584 US 23 S., Alpena MI 49707 US	-83.464327	45.03647
70533	0	Week4	103	F	17	Ball Tire	620 S. Ripley Blvd., Alpena MI 49707 US	-83.453931	45.046389
70521	0	Week4	103	F	18	Beaver's Automotive	600 N. Ripley, Alpena MI 49707 US	-83.452327	45.058731
70627	0	Week4	103	F	19	BUILDERS FIRST SOURCE	1441 M-32 WEST, ALPENA MI 49707 US	-83.480881	45.060735
70690	0	Week4	103	F	20	Hunan Restaurant	1283 M-32 West, Alpena MI 49707 US	-83.47685	45.061133
99031	65	Week4	103	F	21	BLARNEY CASTLE #228	1000 M-32 WEST, ALPENA MI 49707 US	-83.47269	45.062484
73333	0	Week4	103	F	22	FREEDOM MOTORS	929 W WASHINGTON, ALPENA MI 49707 US	-83.4535007	45.0619248
70531	0	Week4	103	F	23	MCINERNEY CHRYSLER, DODGE JEEP	832 W. Chisholm, Alpena MI 49707 US	-83.442668	45.069518
99031	63	Week4	103	F	24	BLARNEY CASTLE #224	1035 W. CHISHOLM ST, ALPENA MI 49707 US	-83.444203	45.071966
73063	0	Week4	103	F	25	ALPENA SERVICES	1185 US - 23 NORTH, ALPENA MI 49707 US	-83.458447	45.091083
73063	1	Week4	103	F	26	DENTAL SERVICES	1185 US - 23 NORTH, ALPENA MI 49707 US	-83.458447	45.091083
70552	0	Week4	103	F	27	Larry's Collision	1212 US-23 North, Alpena MI 49707 US	-83.456777	45.092603
70528	0	Week4	103	F	28	Perch's IGA	1025 US-23 North Hwy., Alpena MI 49707 US	-83.457001	45.085124
99046	7	Week4	103	F	29	LONG RAPIDS SHELL OIL	999 LONG RAPIDS RD, ALPENA MI 49707 US	-83.47291	45.078439
70519	0	Week4	103	F	30	Northern Foot & Ankle Center	321 long rapids plaza, Alpena MI 49707 US	-83.464187	45.078609
73082	0	Week4	103	F	31	MID MICH PHYS GRP GEN SURGERY	311 LONG RAPIDS PLAZA, ALPENA MI 49707 US	-83.46437	45.0780967
73316	0	Week4	103	F	32	MEDILODGE OF ALPENA	301 LONG RAPIDS, ALPENA MI 49707 US	-83.462477	45.078165
73450	0	Week4	103	F	33	ADVANCED DERMATOLOGY	105 ARBOR LANE, ALPENA MI 49707 US	-83.460158	45.078669
73152	0	Week4	103	F	34	ALPENA COLLEGE - PAPER ACCT	666 JOHNSON STREET, ALPENA MI 49707 US	-83.4451563	45.0810807
73140	0	Week4	103	F	35	SPECIFICATIONS STONE PRODUCTS	1009 LONG LAKE AVE, ALPENA MI 49707 US	-83.4258967	45.081886
73530	0	Week4	103	F	36	RED BRICK TAP & BARREL	109 RIVER STREET, ALPENA MI 49707 US	-83.432515	45.063245
73551	0	Week4	103	F	37	HOPSIDE BREWERY	129 W. CHISHOLM ST., ALPENA MI 49707 US	-83.433987	45.063127
		Week4	103	F		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
99061	111	Week4	103	M	1	FAMILY FARE #1510 MEAT	829 W. MAIN POB 580, GAYLORD MI 49734 US	-84.684313	45.025745
99061	120	Week4	103	M	2	FAMILY FARE #1510-DAIRY QUEEN	829 W. MAIN POB 580, GAYLORD MI 49734 US	-84.684313	45.025745
99061	118	Week4	103	M	3	FAMILY FARE #1510-DELI	829 W. MAIN POB 580, GAYLORD MI 49734 US	-84.684313	45.025745
99061	117	Week4	103	M	4	FAMILY FARE #1510-BAKERY	829 W. MAIN POB 580, GAYLORD MI 49734 US	-84.684313	45.025745
99061	116	Week4	103	M	5	FAMILY FARE #1510-STARBUCKS	829 W. MAIN POB 580, GAYLORD MI 49734 US	-84.684313	45.025745
99161	110	Week4	103	M	6	FAMILY FARE #1510 FIRST AID	829 W. MAIN POB 580, GAYLORD MI 49734 US	-84.684313	45.025745
99061	203	Week4	103	M	7	SPARTAN QUICK STOP #838	835 W. MAIN STREET, GAYLORD MI 49734 US	-84.685908	45.027006
99161	203	Week4	103	M	8	SPARTAN #838 FIRST AID	835 W. MAIN STREET, GAYLORD MI 49734 US	-84.685908	45.027006
99051	54	Week4	103	M	9	JET'S PIZZA MI-058	111 WEST STREET, GAYLORD MI 49735 US	-84.68651	45.027824
99058	13	Week4	103	M	10	Forwards - Gaylord North 147	1025 W. Main R#2 P.O. Box 652, Gaylord MI 49735 US	-84.691373	45.026844
73312	0	Week4	103	M	11	BIG BOY GAYLORD	1359 N MAIN, GAYLORD MI 49735 US	-84.695808	45.026981
73443	0	Week4	103	M	12	PANERA BREAD	1386 WEST MAIN, GAYLORD MI 49735 US	-84.699039	45.02785
99031	133	Week4	103	M	13	GAYLORD WEST EZ MART #488	3400 M32 WEST, GAYLORD MI 49735 US	-84.739922	45.027891
73397	0	Week4	103	M	14	AWAKON-GAYLORD	1496 WEST MAIN, GAYLORD MI 49735 US	-84.703496	45.028476
71008	0	Week4	103	M	15	WCISEL CONSTRUCTION	1054 ANNA DR, GAYLORD MI 49735 US	-84.695003	45.029955
73045	0	Week4	103	M	16	ZIP'S HARLEY DAVIDSON	980 S. WISCONSIN AVE., GAYLORD MI 49735 US	-84.682025	45.016724
		Week4	103	M		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
71267	0	Week4	103	R	1	Atlanta Motel	12520 STATE ST P.O. Box 206, Atlanta MI 49709 US	-84.142475	45.004433
70790	0	Week4	103	R	2	Natural Gas Compression	16950 M 32, M33, ATLANTA MI 49707 US	-84.0544197	45.0091192
99054	29	Week4	103	R	3	CHARTER COMMUNICATIONS	2074 M-32 WEST, Alpena MI 49707 US	-83.492881	45.06192
73122	0	Week4	103	R	4	FREESE HYDRAULICS	1088 WALTER ST, ALPENA MI 49707 US	-83.4924785	45.0628138
70644	0	Week4	103	R	5	Alpena Diesel Service	1700 M-32 West, Alpena MI 49707 US	-83.486143	45.06225
70665	0	Week4	103	R	6	Alpena Auto Electric	1643 M-32, Alpena MI 49707 US	-83.4850017	45.06119
73470	1	Week4	103	R	7	BIGGBY #557	1253 M-32, ALPENA MI 49707 US	-83.481414	45.059646
70525	0	Week4	103	R	8	Applebee's	1468 M-32 W., Alpena MI 49707 US	-83.480414	45.062023
